Kmin_MC_a0    Kmin_MC_a1    Kmin_MC_a2    Kmin_TR_a0    Kmin_TR_a1    Kmin_TR_a2    Q_mult_e1_n1  Q_mult_e1_n2  Q_mult_e2_n1  Q_mult_e2_n2  Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.315646E+02  0.117866E+02 -0.211119E+00  0.341626E+02  0.366010E+01  0.474407E+01  0.103737E+01  0.106169E+01  0.112064E+01  0.126969E+01  0.456172E-01  0.102873E-01  0.179428E-02  0.655526E-02  0.886901E-03 -0.103873E+04
  0.315646E+02  0.117866E+02 -0.211119E+00  0.341626E+02  0.366010E+01  0.474407E+01  0.103737E+01  0.106169E+01  0.112064E+01  0.127844E+01  0.456172E-01  0.630188E-02  0.179428E-02  0.655526E-02  0.370493E-03 -0.103833E+04
  0.315646E+02  0.112961E+02 -0.211119E+00  0.341840E+02  0.366010E+01  0.474407E+01  0.103737E+01  0.106169E+01  0.112064E+01  0.127844E+01  0.456172E-01  0.630188E-02  0.179428E-02  0.105076E-01  0.370493E-03 -0.103864E+04
  0.315646E+02  0.112961E+02 -0.211119E+00  0.336527E+02  0.207361E+01  0.474407E+01  0.103737E+01  0.106169E+01  0.112064E+01  0.127844E+01  0.456172E-01  0.269372E-01  0.982518E-02  0.108573E-01  0.972573E-02 -0.104422E+04
  0.315646E+02  0.118055E+02 -0.211119E+00  0.336527E+02  0.407287E+01  0.474407E+01  0.103737E+01  0.106169E+01  0.112064E+01  0.127844E+01  0.484539E-01  0.252797E-01  0.982518E-02  0.108573E-01  0.972573E-02 -0.104299E+04
  0.315646E+02  0.118055E+02 -0.211119E+00  0.336527E+02  0.407287E+01  0.474407E+01  0.103737E+01  0.106169E+01  0.112064E+01  0.127844E+01  0.545998E-01  0.228569E-01  0.623937E-02  0.787046E-02  0.449991E-03 -0.104304E+04
  0.315646E+02  0.118055E+02  0.685329E+00  0.336527E+02  0.341334E+01  0.474407E+01  0.103737E+01  0.106169E+01  0.110945E+01  0.127844E+01  0.529537E-01  0.228569E-01  0.623937E-02  0.787046E-02  0.449991E-03 -0.104167E+04
  0.316056E+02  0.121034E+02  0.685329E+00  0.336527E+02  0.321617E+01  0.474407E+01  0.103737E+01  0.106169E+01  0.110945E+01  0.128559E+01  0.529537E-01  0.203637E-01  0.945838E-02  0.807675E-02  0.449991E-03 -0.104288E+04
  0.316056E+02  0.121034E+02  0.685329E+00  0.345853E+02  0.321617E+01  0.228244E+01  0.103737E+01  0.106169E+01  0.110945E+01  0.128559E+01  0.550721E-01  0.437686E-02  0.945838E-02  0.807675E-02  0.449991E-03 -0.104121E+04
  0.316056E+02  0.121034E+02 -0.774982E+00  0.359668E+02  0.321617E+01  0.228244E+01  0.103737E+01  0.108436E+01  0.110945E+01  0.128559E+01  0.475082E-01  0.437686E-02  0.945838E-02  0.149023E-01  0.449991E-03 -0.105220E+04
  0.316056E+02  0.119955E+02 -0.826277E+00  0.348229E+02  0.321617E+01  0.228244E+01  0.103737E+01  0.108436E+01  0.110945E+01  0.128559E+01  0.475082E-01  0.951378E-02  0.945838E-02  0.180458E-01  0.455567E-02 -0.104732E+04
  0.316056E+02  0.115368E+02 -0.826277E+00  0.347488E+02  0.346169E+01  0.415359E+01  0.103737E+01  0.108436E+01  0.110945E+01  0.128559E+01  0.518010E-01  0.951378E-02  0.257558E-02  0.103246E-01  0.455567E-02 -0.104174E+04
  0.316056E+02  0.115368E+02 -0.826277E+00  0.347488E+02  0.346169E+01  0.325805E+01  0.103737E+01  0.935813E+00  0.110945E+01  0.127626E+01  0.547885E-01  0.128210E-01  0.257558E-02  0.114298E-01  0.455567E-02 -0.104362E+04
  0.316056E+02  0.115368E+02 -0.826277E+00  0.335908E+02  0.346169E+01  0.475974E+01  0.103737E+01  0.935813E+00  0.110945E+01  0.127626E+01  0.532198E-01  0.128210E-01  0.257558E-02  0.114298E-01  0.144133E-01 -0.104459E+04
  0.316056E+02  0.115368E+02 -0.826277E+00  0.338321E+02  0.346169E+01  0.462624E+01  0.103737E+01  0.935813E+00  0.110945E+01  0.127626E+01  0.532198E-01  0.128210E-01  0.257558E-02  0.114298E-01  0.107670E-01 -0.104373E+04
  0.314965E+02  0.115368E+02 -0.826277E+00  0.341803E+02  0.291447E+01  0.687795E+00  0.103737E+01  0.935813E+00  0.110945E+01  0.127626E+01  0.532198E-01  0.128210E-01  0.257558E-02  0.171810E-01  0.107670E-01 -0.104450E+04
  0.314965E+02  0.115368E+02 -0.745953E+00  0.332872E+02  0.291447E+01  0.423564E+01  0.103737E+01  0.935813E+00  0.110945E+01  0.127626E+01  0.532198E-01  0.892333E-02  0.191599E-01  0.171810E-01  0.107670E-01 -0.104517E+04
  0.314965E+02  0.115368E+02 -0.745953E+00  0.332872E+02  0.291447E+01  0.237467E+01  0.104273E+01  0.935813E+00  0.110945E+01  0.127626E+01  0.532198E-01  0.892333E-02  0.191599E-01  0.171810E-01  0.119740E-01 -0.104460E+04
  0.314965E+02  0.115368E+02 -0.745953E+00  0.339515E+02  0.291447E+01  0.237467E+01  0.104273E+01  0.948148E+00  0.110945E+01  0.127626E+01  0.532198E-01  0.620575E-02  0.154094E-01  0.275146E-01  0.119740E-01 -0.104417E+04
  0.315188E+02  0.115368E+02 -0.745953E+00  0.339515E+02  0.291447E+01  0.237467E+01  0.104273E+01  0.948148E+00  0.110945E+01  0.127626E+01  0.499055E-01  0.620575E-02  0.154094E-01  0.275146E-01  0.985364E-02 -0.104335E+04
  0.315188E+02  0.115368E+02 -0.745953E+00  0.339515E+02  0.384265E+01  0.341664E+01  0.104273E+01  0.948148E+00  0.110945E+01  0.127626E+01  0.499055E-01  0.130449E-02  0.154094E-01  0.491489E-02  0.985364E-02 -0.104027E+04
  0.313900E+02  0.115368E+02 -0.745953E+00  0.337515E+02  0.384265E+01  0.107393E+01  0.104273E+01  0.948148E+00  0.110945E+01  0.127626E+01  0.517920E-01  0.173596E-01  0.154094E-01  0.491489E-02  0.145482E-01 -0.104472E+04
  0.313859E+02  0.115368E+02 -0.745953E+00  0.337515E+02  0.384265E+01  0.489539E+01  0.104273E+01  0.948148E+00  0.111088E+01  0.127626E+01  0.517920E-01  0.225062E-01  0.154094E-01  0.491489E-02  0.145482E-01 -0.104569E+04
  0.314102E+02  0.115368E+02 -0.745953E+00  0.332778E+02  0.384265E+01  0.489539E+01  0.104273E+01  0.106196E+01  0.111088E+01  0.127626E+01  0.517920E-01  0.784762E-02  0.154094E-01  0.491489E-02  0.145482E-01 -0.104523E+04
  0.314636E+02  0.115368E+02  0.354468E+00  0.335043E+02  0.293739E+01  0.489539E+01  0.104322E+01  0.106196E+01  0.111088E+01  0.126207E+01  0.497541E-01  0.784762E-02  0.266133E-01  0.491489E-02  0.145482E-01 -0.104281E+04
  0.316004E+02  0.115368E+02 -0.202840E+00  0.335043E+02  0.293739E+01  0.489539E+01  0.104322E+01  0.106196E+01  0.111088E+01  0.126207E+01  0.497541E-01  0.883748E-02  0.266133E-01  0.491489E-02  0.145482E-01 -0.104183E+04
  0.316004E+02  0.115368E+02 -0.202840E+00  0.335043E+02  0.293739E+01  0.730560E+00  0.104322E+01  0.106196E+01  0.111928E+01  0.126207E+01  0.497541E-01  0.292959E-01  0.177879E-01  0.194030E-01  0.796668E-03 -0.104326E+04
  0.316004E+02  0.115368E+02 -0.202840E+00  0.335043E+02  0.293739E+01  0.459341E+01  0.104322E+01  0.106196E+01  0.111928E+01  0.126207E+01  0.497541E-01  0.321223E-01  0.154625E-01  0.224693E-01  0.796668E-03 -0.104256E+04
  0.316004E+02  0.115368E+02 -0.640252E+00  0.335200E+02  0.293739E+01  0.459341E+01  0.103728E+01  0.106196E+01  0.111928E+01  0.121353E+01  0.497541E-01  0.401563E-01  0.856889E-02  0.224693E-01  0.796668E-03 -0.104635E+04
  0.316004E+02  0.115368E+02 -0.640252E+00  0.335200E+02  0.293739E+01  0.459341E+01  0.104207E+01  0.106196E+01  0.112796E+01  0.123542E+01  0.550484E-01  0.473603E-01  0.113611E-01  0.165330E-01  0.796668E-03 -0.104662E+04
  0.316004E+02  0.115368E+02 -0.587033E+00  0.335200E+02  0.293739E+01  0.459341E+01  0.104207E+01  0.106196E+01  0.111465E+01  0.125249E+01  0.550484E-01  0.473603E-01  0.131274E-01  0.165330E-01  0.536736E-02 -0.104657E+04
  0.316004E+02  0.115368E+02 -0.587033E+00  0.335200E+02  0.293739E+01  0.373026E+01  0.104207E+01  0.106196E+01  0.111465E+01  0.125129E+01  0.550484E-01  0.473603E-01  0.186833E-01  0.111549E-01  0.536736E-02 -0.104613E+04
  0.315748E+02  0.115368E+02 -0.587033E+00  0.340306E+02  0.293739E+01  0.373026E+01  0.104207E+01  0.106196E+01  0.111465E+01  0.125129E+01  0.550484E-01  0.473603E-01  0.278646E-01  0.111549E-01  0.536736E-02 -0.104719E+04
  0.315748E+02  0.115368E+02 -0.587033E+00  0.332557E+02  0.293739E+01  0.373026E+01  0.104207E+01  0.106196E+01  0.111465E+01  0.128919E+01  0.528678E-01  0.403001E-01  0.278646E-01  0.111549E-01  0.536736E-02 -0.104701E+04
  0.315593E+02  0.115368E+02 -0.587033E+00  0.332557E+02  0.326122E+01  0.254508E+01  0.104207E+01  0.106196E+01  0.111465E+01  0.128919E+01  0.528678E-01  0.403001E-01  0.382928E-01  0.102978E-01  0.131279E-01 -0.104820E+04
  0.316936E+02  0.115965E+02 -0.587033E+00  0.346477E+02  0.326122E+01  0.254508E+01  0.104207E+01  0.106196E+01  0.111465E+01  0.128919E+01  0.454363E-01  0.258049E-01  0.211945E-01  0.173988E-01  0.131279E-01 -0.104545E+04
  0.317337E+02  0.115965E+02 -0.587033E+00  0.346672E+02  0.326122E+01  0.209554E+01  0.104364E+01  0.106196E+01  0.110724E+01  0.128919E+01  0.454363E-01  0.257848E-01  0.257826E-01  0.121299E-01  0.131279E-01 -0.104655E+04
  0.316857E+02  0.115965E+02 -0.321150E+00  0.341085E+02  0.326122E+01  0.209554E+01  0.104364E+01  0.106196E+01  0.110724E+01  0.128919E+01  0.546256E-01  0.257848E-01  0.150524E-01  0.121299E-01  0.454094E-02 -0.104263E+04
  0.316857E+02  0.115965E+02 -0.278617E+00  0.336945E+02  0.326122E+01  0.209554E+01  0.104364E+01  0.103053E+01  0.110724E+01  0.128919E+01  0.483797E-01  0.292379E-01  0.378815E-02  0.121299E-01  0.454094E-02 -0.104081E+04
  0.316162E+02  0.116496E+02 -0.278617E+00  0.336945E+02  0.326122E+01  0.209554E+01  0.104364E+01  0.103053E+01  0.110611E+01  0.131854E+01  0.483797E-01  0.243472E-01  0.378815E-02  0.927662E-03  0.454094E-02 -0.104008E+04
  0.316162E+02  0.116496E+02 -0.278617E+00  0.336945E+02  0.326122E+01  0.209554E+01  0.104364E+01  0.103053E+01  0.110975E+01  0.129809E+01  0.483797E-01  0.290739E-01  0.218286E-01  0.927662E-03  0.454094E-02 -0.104123E+04
  0.316289E+02  0.116496E+02 -0.278617E+00  0.336945E+02  0.326122E+01  0.209554E+01  0.104364E+01  0.103053E+01  0.110975E+01  0.129809E+01  0.545465E-01  0.348433E-01  0.218286E-01  0.429588E-02  0.454094E-02 -0.104348E+04
  0.316289E+02  0.116496E+02 -0.278617E+00  0.336945E+02  0.335801E+01  0.209554E+01  0.104364E+01  0.103053E+01  0.110975E+01  0.129809E+01  0.545465E-01  0.404863E-01  0.218286E-01  0.429588E-02  0.454094E-02 -0.104401E+04
  0.315325E+02  0.116496E+02 -0.278617E+00  0.336945E+02  0.335801E+01  0.209554E+01  0.103223E+01  0.103053E+01  0.110564E+01  0.129809E+01  0.521042E-01  0.304889E-01  0.244672E-01  0.429588E-02  0.157704E-01 -0.104476E+04
  0.315325E+02  0.116496E+02 -0.278617E+00  0.344380E+02  0.335801E+01  0.291182E+01  0.103223E+01  0.103053E+01  0.109928E+01  0.129809E+01  0.521042E-01  0.304889E-01  0.104652E-01  0.429588E-02  0.157704E-01 -0.104320E+04
  0.315325E+02  0.119019E+02 -0.278617E+00  0.344380E+02  0.335801E+01  0.447761E+01  0.103223E+01  0.103053E+01  0.109928E+01  0.129809E+01  0.502044E-01  0.304889E-01  0.104652E-01  0.351746E-02  0.157704E-01 -0.104344E+04
  0.313252E+02  0.113656E+02 -0.278617E+00  0.344380E+02  0.300812E+01  0.326382E+01  0.103223E+01  0.103053E+01  0.109928E+01  0.129809E+01  0.502044E-01  0.304889E-01  0.104652E-01  0.351746E-02  0.146700E-01 -0.104166E+04
  0.313252E+02  0.113656E+02 -0.278617E+00  0.344380E+02  0.300812E+01  0.326382E+01  0.103223E+01  0.110015E+01  0.109568E+01  0.129809E+01  0.502044E-01  0.304889E-01  0.133733E-01  0.258059E-01  0.146700E-01 -0.104464E+04
  0.313252E+02  0.113656E+02 -0.278617E+00  0.345497E+02  0.300812E+01  0.326382E+01  0.103223E+01  0.120752E+01  0.110901E+01  0.129809E+01  0.502044E-01  0.266249E-01  0.133733E-01  0.696577E-02  0.140554E-01 -0.104215E+04
  0.313252E+02  0.113656E+02 -0.278617E+00  0.345497E+02  0.344583E+01  0.326382E+01  0.103223E+01  0.120752E+01  0.111016E+01  0.129809E+01  0.505354E-01  0.127017E-01  0.351221E-02  0.696577E-02  0.140554E-01 -0.103972E+04
  0.313252E+02  0.113656E+02 -0.278617E+00  0.345497E+02  0.344583E+01  0.326382E+01  0.103223E+01  0.120752E+01  0.111016E+01  0.129809E+01  0.499291E-01  0.259943E-01  0.200287E-01  0.696577E-02  0.675348E-02 -0.104186E+04
  0.313252E+02  0.113656E+02 -0.278617E+00  0.345497E+02  0.245226E+01  0.375174E+01  0.103223E+01  0.120752E+01  0.111016E+01  0.128777E+01  0.477730E-01  0.155843E-01  0.313400E-01  0.112629E-01  0.675348E-02 -0.104300E+04
  0.313252E+02  0.113656E+02 -0.278617E+00  0.345497E+02  0.245226E+01  0.375174E+01  0.103223E+01  0.120752E+01  0.111016E+01  0.128827E+01  0.477730E-01  0.339559E-01  0.313400E-01  0.170486E-01  0.675348E-02 -0.104541E+04
  0.313252E+02  0.114134E+02 -0.278617E+00  0.345497E+02  0.245226E+01  0.375174E+01  0.103223E+01  0.120752E+01  0.111016E+01  0.128827E+01  0.477730E-01  0.339559E-01  0.313400E-01  0.170486E-01  0.126855E-01 -0.104604E+04
  0.313252E+02  0.114134E+02  0.140654E+00  0.345497E+02  0.245226E+01  0.375174E+01  0.103223E+01  0.887819E+00  0.111016E+01  0.128827E+01  0.461432E-01  0.199253E-01  0.199867E-01  0.170486E-01  0.126855E-01 -0.104506E+04
  0.313252E+02  0.114134E+02  0.140654E+00  0.345497E+02  0.452499E+01  0.375174E+01  0.103223E+01  0.104910E+01  0.111016E+01  0.128827E+01  0.452569E-01  0.225455E-01  0.987310E-02  0.744549E-02  0.126855E-01 -0.104095E+04
  0.313252E+02  0.114134E+02  0.140654E+00  0.345497E+02  0.452499E+01  0.375174E+01  0.103223E+01  0.104910E+01  0.110747E+01  0.128827E+01  0.429959E-01  0.838357E-02  0.425263E-02  0.541748E-03  0.126855E-01 -0.103944E+04
  0.313252E+02  0.114134E+02  0.140654E+00  0.345497E+02  0.452499E+01  0.375174E+01  0.103223E+01  0.104910E+01  0.110747E+01  0.128827E+01  0.486523E-01  0.461952E-02  0.560317E-02  0.541748E-03  0.126855E-01 -0.103769E+04
  0.313252E+02  0.114134E+02  0.601049E+00  0.345497E+02  0.452499E+01  0.375174E+01  0.103223E+01  0.104910E+01  0.111659E+01  0.128580E+01  0.486523E-01  0.461952E-02  0.679965E-02  0.541748E-03  0.126855E-01 -0.103911E+04
  0.313252E+02  0.114134E+02  0.601049E+00  0.345497E+02  0.452499E+01  0.375174E+01  0.103223E+01  0.104910E+01  0.111659E+01  0.128580E+01  0.486367E-01  0.461952E-02  0.679965E-02  0.541748E-03  0.126855E-01 -0.103911E+04
  0.315860E+02  0.114134E+02  0.712978E-02  0.345497E+02  0.452499E+01  0.375174E+01  0.103223E+01  0.104910E+01  0.111659E+01  0.133928E+01  0.486367E-01  0.461952E-02  0.679965E-02  0.541748E-03  0.126855E-01 -0.104092E+04
  0.315860E+02  0.114134E+02  0.712978E-02  0.345497E+02  0.452499E+01  0.198938E+01  0.103223E+01  0.104910E+01  0.111659E+01  0.134301E+01  0.486367E-01  0.461952E-02  0.439339E-02  0.541748E-03  0.126855E-01 -0.104023E+04
  0.315860E+02  0.114134E+02  0.712978E-02  0.345497E+02  0.452499E+01  0.198938E+01  0.103223E+01  0.104910E+01  0.111499E+01  0.134301E+01  0.486367E-01  0.116342E-01  0.439339E-02  0.541748E-03  0.159290E-01 -0.104124E+04
  0.315860E+02  0.114134E+02  0.712978E-02  0.352028E+02  0.452499E+01  0.198938E+01  0.103223E+01  0.104910E+01  0.111499E+01  0.134301E+01  0.510751E-01  0.430880E-02  0.933567E-02  0.541748E-03  0.371701E-02 -0.103975E+04
  0.315860E+02  0.114134E+02  0.712978E-02  0.352028E+02  0.452499E+01  0.198938E+01  0.103223E+01  0.105076E+01  0.111499E+01  0.128942E+01  0.510751E-01  0.494160E-03  0.297861E-02  0.541748E-03  0.371701E-02 -0.104056E+04
  0.315860E+02  0.114134E+02  0.712978E-02  0.352028E+02  0.452499E+01  0.198938E+01  0.104305E+01  0.105076E+01  0.114904E+01  0.132216E+01  0.510751E-01  0.494160E-03  0.297861E-02  0.107250E-01  0.371701E-02 -0.104250E+04
  0.315860E+02  0.114134E+02  0.712978E-02  0.338958E+02  0.452499E+01  0.198938E+01  0.104305E+01  0.105076E+01  0.113556E+01  0.131933E+01  0.491570E-01  0.494160E-03  0.545138E-02  0.107250E-01  0.371701E-02 -0.103939E+04
  0.317643E+02  0.114134E+02  0.533886E-01  0.338958E+02  0.452499E+01  0.198938E+01  0.104305E+01  0.105076E+01  0.113556E+01  0.129530E+01  0.482893E-01  0.494160E-03  0.112068E-01  0.555910E-02  0.371701E-02 -0.103759E+04
  0.317643E+02  0.113449E+02  0.533886E-01  0.338958E+02  0.381370E+01  0.198938E+01  0.104305E+01  0.105076E+01  0.113556E+01  0.126408E+01  0.482893E-01  0.904126E-02  0.273835E-01  0.555910E-02  0.140269E-01 -0.104143E+04
  0.317643E+02  0.113902E+02  0.533886E-01  0.341835E+02  0.381370E+01  0.198938E+01  0.104305E+01  0.105076E+01  0.114773E+01  0.126408E+01  0.482893E-01  0.904126E-02  0.273835E-01  0.555910E-02  0.140269E-01 -0.104271E+04
  0.317643E+02  0.113902E+02  0.533886E-01  0.341835E+02  0.381370E+01  0.198938E+01  0.104305E+01  0.105076E+01  0.114773E+01  0.126408E+01  0.478809E-01  0.273545E-01  0.246631E-01  0.555910E-02  0.269277E-01 -0.104565E+04
  0.317643E+02  0.113902E+02  0.392030E+00  0.341835E+02  0.351030E+01  0.198938E+01  0.104305E+01  0.105076E+01  0.114889E+01  0.126408E+01  0.480286E-01  0.149027E-01  0.322984E-01  0.555910E-02  0.269277E-01 -0.104522E+04
  0.317643E+02  0.113902E+02  0.392030E+00  0.341835E+02  0.426431E+01  0.129929E+01  0.105252E+01  0.105076E+01  0.114889E+01  0.126408E+01  0.530439E-01  0.421470E-02  0.373010E-01  0.695863E-02  0.998038E-02 -0.104407E+04
  0.317643E+02  0.112034E+02  0.392030E+00  0.341835E+02  0.426431E+01  0.129929E+01  0.105252E+01  0.128228E+01  0.114889E+01  0.126408E+01  0.530439E-01  0.421470E-02  0.373010E-01  0.794929E-02  0.998038E-02 -0.104559E+04
  0.317736E+02  0.112034E+02  0.392030E+00  0.341005E+02  0.426431E+01  0.129929E+01  0.105252E+01  0.128228E+01  0.114889E+01  0.126408E+01  0.472895E-01  0.278598E-02  0.371665E-01  0.794929E-02  0.998038E-02 -0.104524E+04
  0.318708E+02  0.112034E+02  0.392030E+00  0.332568E+02  0.339093E+01  0.129929E+01  0.105252E+01  0.128228E+01  0.114889E+01  0.126408E+01  0.478521E-01  0.278598E-02  0.241289E-01  0.794929E-02  0.998038E-02 -0.104250E+04
  0.318708E+02  0.112034E+02  0.392030E+00  0.332568E+02  0.339093E+01  0.178071E+01  0.105252E+01  0.128228E+01  0.114889E+01  0.124536E+01  0.478521E-01  0.278598E-02  0.241289E-01  0.103595E-02  0.229460E-01 -0.104300E+04
  0.318708E+02  0.112034E+02  0.392030E+00  0.332568E+02  0.332777E+01  0.178071E+01  0.105252E+01  0.128228E+01  0.114889E+01  0.124536E+01  0.478521E-01  0.278598E-02  0.241289E-01  0.103595E-02  0.102460E-01 -0.104175E+04
  0.318708E+02  0.112034E+02  0.949860E-01  0.332568E+02  0.332777E+01  0.178071E+01  0.105252E+01  0.128228E+01  0.114889E+01  0.124536E+01  0.478521E-01  0.278598E-02  0.241289E-01  0.103595E-02  0.329946E-03 -0.104047E+04
  0.318708E+02  0.112034E+02  0.949860E-01  0.332568E+02  0.332777E+01  0.178071E+01  0.105252E+01  0.128228E+01  0.114486E+01  0.126951E+01  0.512454E-01  0.151847E-01  0.248418E-01  0.103595E-02  0.329946E-03 -0.104147E+04
  0.318708E+02  0.112034E+02  0.949860E-01  0.332948E+02  0.332777E+01  0.178071E+01  0.105398E+01  0.128228E+01  0.114486E+01  0.126951E+01  0.512454E-01  0.122484E-01  0.248418E-01  0.103595E-02  0.188570E-01 -0.104317E+04
  0.318708E+02  0.112034E+02  0.949860E-01  0.341413E+02  0.332777E+01  0.149073E+01  0.105398E+01  0.128228E+01  0.114486E+01  0.128501E+01  0.512454E-01  0.122484E-01  0.188523E-01  0.103595E-02  0.188570E-01 -0.104237E+04
  0.318708E+02  0.112544E+02  0.949860E-01  0.341413E+02  0.332777E+01  0.149073E+01  0.105398E+01  0.102269E+01  0.114486E+01  0.128501E+01  0.512454E-01  0.122484E-01  0.188523E-01  0.103595E-02  0.188570E-01 -0.104093E+04
  0.318708E+02  0.112544E+02  0.949860E-01  0.341413E+02  0.332777E+01  0.785229E+00  0.105398E+01  0.102269E+01  0.115152E+01  0.128501E+01  0.512454E-01  0.122484E-01  0.188523E-01  0.103595E-02  0.188570E-01 -0.104214E+04
  0.318708E+02  0.112544E+02  0.949860E-01  0.333201E+02  0.332777E+01  0.153064E+01  0.105398E+01  0.102269E+01  0.112634E+01  0.124554E+01  0.512454E-01  0.122484E-01  0.174327E-01  0.103595E-02  0.139523E-01 -0.104274E+04
  0.318708E+02  0.112544E+02  0.949860E-01  0.333201E+02  0.332777E+01  0.315635E+01  0.105398E+01  0.102269E+01  0.112634E+01  0.124554E+01  0.512454E-01  0.122484E-01  0.174327E-01  0.103595E-02  0.147283E-01 -0.104226E+04
  0.318708E+02  0.112544E+02  0.949860E-01  0.333201E+02  0.332777E+01  0.315635E+01  0.105398E+01  0.102269E+01  0.112634E+01  0.124554E+01  0.512454E-01  0.656301E-02  0.486161E-02  0.103595E-02  0.147283E-01 -0.104044E+04
  0.318708E+02  0.112544E+02  0.949860E-01  0.333201E+02  0.332777E+01  0.315635E+01  0.105398E+01  0.102269E+01  0.116528E+01  0.125046E+01  0.512454E-01  0.656301E-02  0.486161E-02  0.103595E-02  0.809596E-02 -0.103977E+04
  0.318708E+02  0.112544E+02  0.949860E-01  0.333201E+02  0.332777E+01  0.315635E+01  0.105098E+01  0.102269E+01  0.115407E+01  0.124407E+01  0.517020E-01  0.656301E-02  0.486161E-02  0.167107E-03  0.809596E-02 -0.103812E+04
  0.318708E+02  0.112544E+02  0.949860E-01  0.333201E+02  0.332777E+01  0.315635E+01  0.105098E+01  0.102269E+01  0.115407E+01  0.121050E+01  0.517020E-01  0.132581E-02  0.486161E-02  0.167107E-03  0.771253E-02 -0.103888E+04
  0.318708E+02  0.112544E+02  0.949860E-01  0.337543E+02  0.332777E+01  0.315635E+01  0.105098E+01  0.102269E+01  0.115407E+01  0.124819E+01  0.557780E-01  0.110599E-01  0.486161E-02  0.167107E-03  0.771253E-02 -0.103966E+04
  0.318708E+02  0.112544E+02  0.949860E-01  0.343166E+02  0.236533E+01  0.315635E+01  0.105098E+01  0.102269E+01  0.115407E+01  0.124819E+01  0.561931E-01  0.110599E-01  0.486161E-02  0.167107E-03  0.771253E-02 -0.104060E+04
  0.318708E+02  0.112544E+02  0.949860E-01  0.343166E+02  0.236533E+01  0.190215E+01  0.105098E+01  0.102269E+01  0.115407E+01  0.133709E+01  0.497477E-01  0.202300E-01  0.486161E-02  0.167107E-03  0.193245E-01 -0.104376E+04
  0.318708E+02  0.112544E+02  0.949860E-01  0.346970E+02  0.236533E+01  0.190215E+01  0.105098E+01  0.102269E+01  0.115407E+01  0.133709E+01  0.497477E-01  0.202300E-01  0.486161E-02  0.167107E-03  0.193245E-01 -0.104308E+04
  0.318708E+02  0.112544E+02  0.949860E-01  0.346970E+02  0.329224E+01  0.190215E+01  0.105098E+01  0.102269E+01  0.115407E+01  0.132585E+01  0.448547E-01  0.794848E-02  0.486161E-02  0.167107E-03  0.193245E-01 -0.104234E+04
