Kmin_MR_a0     Kmin_MR_a1     Kmin_MR_a2     Kmin_MR_a3     Kmin_MR_a4     Kmin_MR_a5     Kmin_TR_a0     Kmin_TR_a1     Kmin_TR_a2     Kmin_TR_a3     Kmin_TR_a4     Kmin_TR_a5     Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.305863E+02   0.107852E+02   0.109430E+01  -0.371085E+01   0.640340E+00  -0.893372E+01   0.277210E+02   0.289687E+01   0.352047E+01  -0.258537E+01  -0.180911E+01  -0.507512E+00   0.388811E-01   0.204760E-01   0.730744E-02   0.167769E-01   0.140202E-01  -0.104237E+04   0.125626E+02   0.000000E+00  -0.105493E+04   0.210987E+04
   0.305863E+02   0.106302E+02   0.941423E+00  -0.410712E+01   0.205079E+00  -0.910914E+01   0.278050E+02   0.304601E+01   0.289977E+01  -0.288998E+01   0.795123E+00   0.135236E+00   0.386103E-01   0.480967E-02   0.307202E-03   0.524616E-02   0.976718E-02  -0.104107E+04   0.164077E+02   0.000000E+00  -0.105748E+04   0.211496E+04
   0.306796E+02   0.104587E+02   0.417710E+00  -0.422416E+01   0.842189E+00  -0.924999E+01   0.278050E+02   0.228863E+01   0.289977E+01  -0.606534E+01  -0.366379E+00  -0.281717E+01   0.337481E-01   0.280311E-02   0.147747E-01   0.753840E-02   0.178337E-01  -0.104725E+04   0.141257E+02   0.000000E+00  -0.106138E+04   0.212275E+04
   0.306796E+02   0.107142E+02   0.125318E+01  -0.367930E+01   0.148090E+01  -0.857872E+01   0.282271E+02   0.190017E+01   0.632425E+01  -0.435578E+01   0.321580E+01  -0.248618E+01   0.357350E-01   0.357074E-01   0.616461E-02   0.109642E-01   0.792259E-02  -0.104635E+04   0.123448E+02   0.000000E+00  -0.105869E+04   0.211739E+04
   0.307255E+02   0.107369E+02   0.108703E+01  -0.333528E+01   0.176472E+01  -0.804363E+01   0.295483E+02   0.851451E+00   0.830623E+01  -0.399191E+01   0.182650E+01  -0.273787E+01   0.403882E-01   0.156698E-01   0.111249E-02   0.521023E-02   0.111801E-01  -0.104686E+04   0.151034E+02   0.000000E+00  -0.106196E+04   0.212393E+04
   0.305257E+02   0.107709E+02   0.109955E+01  -0.331286E+01   0.643987E+00  -0.947117E+01   0.288193E+02   0.254942E+01   0.809001E+01  -0.520750E+01  -0.168624E+01  -0.330253E+01   0.384132E-01   0.152286E-01   0.273519E-03   0.268560E-01   0.274958E-02  -0.104508E+04   0.139099E+02   0.000000E+00  -0.105899E+04   0.211798E+04
   0.305257E+02   0.108256E+02   0.798942E+00  -0.329289E+01   0.371793E+00  -0.927953E+01   0.280735E+02   0.217391E+01   0.556340E+01  -0.651796E+01   0.137767E+01  -0.391140E+01   0.371836E-01   0.103579E-01   0.762709E-03   0.246140E-02   0.187020E-01  -0.104052E+04   0.151923E+02   0.000000E+00  -0.105571E+04   0.211142E+04
   0.303865E+02   0.103566E+02   0.798942E+00  -0.406371E+01   0.355163E+00  -0.882962E+01   0.285562E+02   0.357030E+00   0.582959E+01  -0.621038E+01   0.128072E+01  -0.324971E+01   0.360632E-01   0.376879E-02   0.444226E-02   0.696274E-02   0.902017E-02  -0.103912E+04   0.160013E+02   0.000000E+00  -0.105512E+04   0.211024E+04
   0.304214E+02   0.105541E+02   0.512483E+00  -0.324737E+01   0.464639E+00  -0.892685E+01   0.285562E+02   0.284132E+01   0.491052E+01  -0.337032E+01  -0.223795E+01   0.173360E+00   0.352684E-01   0.998741E-02   0.273093E-02   0.247873E-02   0.447250E-02  -0.103764E+04   0.164537E+02   0.000000E+00  -0.105409E+04   0.210819E+04
   0.304214E+02   0.101602E+02   0.935956E+00  -0.372378E+01   0.139717E+01  -0.890197E+01   0.288871E+02   0.303616E+01   0.589079E+01  -0.590432E+01  -0.439466E+00  -0.532251E+00   0.335609E-01   0.633198E-02   0.450408E-02   0.564030E-02   0.112017E-02  -0.104186E+04   0.166610E+02   0.000000E+00  -0.105852E+04   0.211704E+04
   0.303857E+02   0.104062E+02   0.768751E+00  -0.409123E+01   0.861834E+00  -0.890197E+01   0.284899E+02   0.284136E+01   0.352204E+01  -0.571338E+01  -0.606287E+00  -0.220823E+01   0.355208E-01   0.152320E-01   0.181160E-01   0.257738E-01   0.294423E-02  -0.104452E+04   0.122141E+02   0.000000E+00  -0.105673E+04   0.211347E+04
   0.302618E+02   0.102106E+02   0.370763E+00  -0.366519E+01   0.281975E+00  -0.926166E+01   0.286474E+02   0.170674E+01   0.584838E+01  -0.323731E+01   0.130020E+01   0.232797E+01   0.428503E-01   0.133043E-01   0.572090E-02   0.937108E-02   0.124216E-01  -0.104444E+04   0.143389E+02   0.000000E+00  -0.105878E+04   0.211756E+04
   0.302552E+02   0.102106E+02  -0.606276E-01  -0.381378E+01   0.971747E+00  -0.839631E+01   0.279604E+02   0.313701E+01   0.366729E+01  -0.405993E+01  -0.152426E+01   0.221348E+00   0.388199E-01   0.105189E-01   0.139703E-01   0.184214E-02   0.701602E-02  -0.104289E+04   0.150859E+02   0.000000E+00  -0.105798E+04   0.211595E+04
   0.301570E+02   0.973061E+01   0.682729E+00  -0.369931E+01   0.787645E+00  -0.902544E+01   0.284820E+02   0.204831E+01   0.509533E+01  -0.441049E+01   0.110147E+01  -0.298775E+01   0.428303E-01   0.537222E-02   0.135021E-01   0.181418E-02   0.164909E-02  -0.104318E+04   0.161869E+02   0.000000E+00  -0.105937E+04   0.211873E+04
   0.302494E+02   0.975320E+01   0.103979E+01  -0.404845E+01   0.277485E+00  -0.100020E+02   0.288991E+02   0.267828E+01   0.622380E+01  -0.579377E+01  -0.629317E+00  -0.139418E+01   0.389860E-01   0.426012E-02   0.102312E-01   0.282158E-02   0.673465E-03  -0.104651E+04   0.166220E+02   0.000000E+00  -0.106313E+04   0.212626E+04
   0.302033E+02   0.983758E+01   0.357263E+00  -0.356394E+01   0.141352E+01  -0.830708E+01   0.283557E+02   0.277489E+01   0.476189E+01  -0.599651E+01  -0.175861E+01  -0.423623E+01   0.388721E-01   0.426012E-02   0.117772E-02   0.750322E-02   0.673465E-03  -0.104188E+04   0.170592E+02   0.000000E+00  -0.105894E+04   0.211788E+04
   0.303831E+02   0.987179E+01   0.261135E+00  -0.428749E+01   0.571524E+00  -0.100315E+02   0.289010E+02   0.277489E+01   0.373985E+01  -0.332962E+01  -0.985359E+00  -0.418870E+01   0.372521E-01   0.544411E-02   0.714302E-02   0.257745E-01   0.209765E-01  -0.104895E+04   0.124869E+02   0.000000E+00  -0.106144E+04   0.212287E+04
   0.304171E+02   0.100665E+02   0.142022E+01  -0.428749E+01   0.145588E+01  -0.865060E+01   0.289304E+02   0.250839E+01   0.376674E+01  -0.503374E+01  -0.924213E+00   0.500652E+00   0.404748E-01   0.435165E-02   0.762918E-02   0.109095E-01   0.157250E-01  -0.104522E+04   0.145591E+02   0.000000E+00  -0.105978E+04   0.211956E+04
   0.303275E+02   0.103325E+02  -0.104678E+00  -0.341900E+01   0.264571E+00  -0.862248E+01   0.281273E+02   0.162260E+01   0.524095E+01  -0.515542E+01  -0.370923E-01  -0.248490E+01   0.371148E-01   0.228174E-01   0.172196E-02   0.191650E-01   0.808329E-02  -0.104023E+04   0.132419E+02   0.000000E+00  -0.105347E+04   0.210694E+04
   0.303050E+02   0.104640E+02  -0.135344E+00  -0.335876E+01   0.359558E+00  -0.759579E+01   0.283850E+02   0.123197E+01   0.530226E+01  -0.477754E+01  -0.102502E+01   0.213377E+00   0.381563E-01   0.150858E-01   0.117698E-01   0.282756E-01   0.722260E-02  -0.104314E+04   0.121853E+02   0.000000E+00  -0.105533E+04   0.211065E+04
   0.301517E+02   0.106960E+02  -0.248245E+00  -0.198640E+01  -0.314581E+00  -0.761006E+01   0.283850E+02   0.243594E+01   0.508717E+01  -0.634914E+01  -0.331670E+01  -0.485798E+01   0.356658E-01   0.822453E-02   0.306339E-02   0.852447E-02   0.340140E-01  -0.104958E+04   0.130380E+02   0.000000E+00  -0.106262E+04   0.212524E+04
   0.301290E+02   0.106558E+02  -0.353724E+00  -0.287243E+01  -0.288387E+00  -0.722689E+01   0.279037E+02   0.164465E+01   0.548063E+01  -0.266836E+01   0.215108E+01  -0.485798E+01   0.415363E-01   0.338955E-01   0.986131E-02   0.420216E-02   0.202952E-02  -0.104729E+04   0.134218E+02   0.000000E+00  -0.106071E+04   0.212142E+04
   0.301290E+02   0.104856E+02  -0.258199E+00  -0.302873E+01  -0.288387E+00  -0.844420E+01   0.282848E+02   0.164465E+01   0.749567E+01  -0.302076E+01   0.106280E+01  -0.152264E+01   0.315765E-01   0.515891E-02   0.456626E-02   0.124060E-01   0.580431E-01  -0.104931E+04   0.104033E+02   0.000000E+00  -0.105971E+04   0.211943E+04
   0.301648E+02   0.106569E+02  -0.583530E-01  -0.287158E+01  -0.246595E+00  -0.795379E+01   0.292285E+02   0.127961E+01   0.696582E+01  -0.600974E+01   0.538075E+00  -0.214532E+01   0.349255E-01   0.407555E-03   0.869770E-02   0.281310E-02   0.368487E-02  -0.103835E+04   0.168604E+02   0.000000E+00  -0.105521E+04   0.211042E+04
   0.302684E+02   0.107428E+02   0.462813E+00  -0.303527E+01   0.280453E-01  -0.899194E+01   0.290615E+02   0.162103E+01   0.838874E+01  -0.377001E+01   0.306133E+01  -0.380467E+01   0.390705E-01   0.407555E-03   0.182211E-03   0.656360E-02   0.200180E-02  -0.104199E+04   0.175052E+02   0.000000E+00  -0.105950E+04   0.211899E+04
   0.298791E+02   0.104837E+02  -0.267335E+00  -0.222844E+01   0.151491E+00  -0.709768E+01   0.284665E+02   0.229002E+01   0.506600E+01  -0.556701E+01   0.594143E-01  -0.214650E+01   0.400581E-01   0.498919E-02   0.229801E-02   0.398151E-02   0.227971E-01  -0.104472E+04   0.150141E+02   0.000000E+00  -0.105973E+04   0.211947E+04
   0.302364E+02   0.107636E+02  -0.250798E+00  -0.266401E+01   0.262573E+00  -0.803833E+01   0.284665E+02   0.183405E+01   0.544614E+01  -0.554118E+01  -0.106512E+01  -0.308402E+01   0.359275E-01   0.518565E-02   0.235193E-02   0.144912E-01   0.679077E-02  -0.103928E+04   0.155387E+02   0.000000E+00  -0.105482E+04   0.210964E+04
   0.302481E+02   0.106545E+02   0.555547E-01  -0.305405E+01   0.170655E+00  -0.825579E+01   0.287543E+02   0.183405E+01   0.693757E+01  -0.437936E+01   0.639554E+00  -0.151299E+01   0.434325E-01   0.289267E-02   0.375608E-02   0.404900E-03   0.417304E-01  -0.104184E+04   0.135423E+02   0.000000E+00  -0.105538E+04   0.211076E+04
   0.305443E+02   0.104786E+02   0.555547E-01  -0.448691E+01   0.617788E+00  -0.763541E+01   0.287543E+02   0.174035E+00   0.585507E+01  -0.486519E+01   0.523611E+00  -0.165026E+01   0.440398E-01   0.138824E-01   0.376382E-02   0.834199E-02   0.103502E-01  -0.104783E+04   0.147868E+02   0.000000E+00  -0.106262E+04   0.212523E+04
   0.303933E+02   0.105494E+02   0.149869E+01  -0.337253E+01   0.103999E+01  -0.895876E+01   0.286391E+02   0.157553E+01   0.487107E+01  -0.342355E+01   0.838695E+00  -0.164209E+01   0.392669E-01   0.488936E-02   0.566401E-02   0.102310E-02   0.230347E-02  -0.104005E+04   0.170327E+02   0.000000E+00  -0.105708E+04   0.211417E+04
   0.302918E+02   0.107459E+02   0.131290E+01  -0.264414E+01   0.905870E+00  -0.799604E+01   0.278952E+02   0.278662E+01   0.462174E+01  -0.367660E+01   0.178816E+01  -0.119883E+01   0.389223E-01   0.969867E-03   0.640741E-02   0.879160E-02   0.833330E-02  -0.104206E+04   0.159705E+02   0.000000E+00  -0.105803E+04   0.211606E+04
   0.302996E+02   0.104455E+02   0.403745E+00  -0.301556E+01   0.929468E+00  -0.760215E+01   0.281234E+02   0.278662E+01   0.444510E+01  -0.434965E+01   0.275353E+00  -0.338612E+01   0.349296E-01   0.958751E-02   0.106847E-01   0.627759E-02   0.760189E-02  -0.103882E+04   0.150055E+02   0.000000E+00  -0.105383E+04   0.210765E+04
   0.303670E+02   0.104455E+02   0.572664E+00  -0.301556E+01   0.929468E+00  -0.811133E+01   0.281234E+02   0.278662E+01   0.520690E+01  -0.410396E+01   0.112113E+01  -0.283131E+01   0.372437E-01   0.112903E-01   0.102238E-01   0.201117E-02   0.901423E-02  -0.103805E+04   0.151667E+02   0.000000E+00  -0.105322E+04   0.210643E+04
   0.302203E+02   0.111431E+02   0.658902E+00  -0.214973E+01  -0.532339E+00  -0.811133E+01   0.281234E+02   0.359508E+01   0.395625E+01  -0.473049E+01   0.488321E+00  -0.310548E+01   0.380528E-01   0.126502E-03   0.411830E-02   0.571721E-02   0.103605E-01  -0.104266E+04   0.163884E+02   0.000000E+00  -0.105905E+04   0.211810E+04
   0.302243E+02   0.107092E+02   0.658902E+00  -0.307907E+01   0.698124E+00  -0.811133E+01   0.280847E+02   0.304123E+01   0.563867E+01  -0.346105E+01   0.814289E+00  -0.310548E+01   0.339845E-01   0.848480E-02   0.104305E-03   0.202064E-01   0.810611E-02  -0.104053E+04   0.147305E+02   0.000000E+00  -0.105526E+04   0.211052E+04
   0.303763E+02   0.103569E+02   0.370001E+00  -0.391854E+01   0.872390E+00  -0.897141E+01   0.284227E+02   0.118179E+01   0.479779E+01  -0.427424E+01   0.608912E+00   0.199489E+00   0.343938E-01   0.690905E-02   0.346034E-02   0.472406E-02   0.394390E-01  -0.104401E+04   0.129674E+02   0.000000E+00  -0.105698E+04   0.211395E+04
   0.303094E+02   0.103569E+02   0.100793E+01  -0.380408E+01   0.719761E+00  -0.847491E+01   0.284227E+02   0.315909E+01   0.385578E+01  -0.516819E+01   0.136986E+01  -0.284316E+01   0.407401E-01   0.121082E-02   0.437338E-02   0.331330E-02   0.532608E-02  -0.103987E+04   0.169983E+02   0.000000E+00  -0.105687E+04   0.211374E+04
   0.303094E+02   0.104699E+02   0.297128E+00  -0.355882E+01   0.719761E+00  -0.847491E+01   0.287737E+02   0.418720E+01   0.573685E+01  -0.502766E+01   0.721686E+00  -0.456332E+01   0.357708E-01   0.595757E-02   0.221889E-03   0.413974E-02   0.836171E-02  -0.104109E+04   0.165526E+02   0.000000E+00  -0.105764E+04   0.211529E+04
   0.302333E+02   0.104691E+02   0.449697E+00  -0.345297E+01  -0.431920E+00  -0.835885E+01   0.274522E+02   0.418720E+01   0.301037E+01  -0.169004E+01  -0.152800E+01  -0.790143E+00   0.369170E-01   0.154340E-01   0.412528E-02   0.846836E-02   0.209757E-01  -0.104284E+04   0.135203E+02   0.000000E+00  -0.105636E+04   0.211272E+04
   0.301967E+02   0.102925E+02   0.399556E+00  -0.345297E+01   0.577552E+00  -0.835885E+01   0.274234E+02   0.418720E+01   0.384280E+01  -0.246452E+01  -0.106239E+01  -0.876188E+00   0.375230E-01   0.134717E-02   0.866732E-02   0.444150E-02   0.361514E-02  -0.103854E+04   0.166136E+02   0.000000E+00  -0.105515E+04   0.211031E+04
   0.304006E+02   0.101072E+02   0.192815E+00  -0.378621E+01   0.549751E+00  -0.923498E+01   0.281957E+02   0.367743E+01   0.554090E+01  -0.434208E+01   0.861163E+00  -0.249229E+01   0.323591E-01   0.134717E-02   0.151727E-01   0.951216E-02   0.148600E-01  -0.104328E+04   0.143315E+02   0.000000E+00  -0.105761E+04   0.211522E+04
   0.301817E+02   0.101253E+02   0.305511E+00  -0.378621E+01   0.708192E+00  -0.783048E+01   0.281078E+02   0.250665E+01   0.337613E+01  -0.382404E+01  -0.183118E+00  -0.393311E+01   0.340316E-01   0.134717E-02   0.354271E-01   0.907132E-02   0.218042E-02  -0.104433E+04   0.136181E+02   0.000000E+00  -0.105795E+04   0.211590E+04
   0.302971E+02   0.106820E+02   0.381388E+00  -0.345080E+01  -0.142768E+00  -0.877623E+01   0.281991E+02   0.141140E+01   0.672018E+01  -0.616927E+01   0.718525E+00  -0.299017E+01   0.361325E-01   0.370736E-02   0.679876E-02   0.651783E-02   0.145922E-01  -0.103817E+04   0.152591E+02   0.000000E+00  -0.105343E+04   0.210686E+04
   0.303265E+02   0.107060E+02   0.128870E-01  -0.399488E+01  -0.606624E+00  -0.880093E+01   0.282225E+02  -0.996500E+00   0.650942E+01  -0.623910E+01   0.137444E+01  -0.339955E+01   0.408266E-01   0.485835E-02   0.462331E-02   0.288707E-01   0.567608E-02  -0.104700E+04   0.140178E+02   0.000000E+00  -0.106102E+04   0.212204E+04
   0.300521E+02   0.105985E+02  -0.198303E+00  -0.262975E+01   0.517171E-01  -0.724389E+01   0.282225E+02   0.907398E+00   0.679659E+01  -0.635644E+01   0.137444E+01  -0.345724E+01   0.387666E-01   0.537931E-02   0.126576E-01   0.203773E-01   0.555088E-03  -0.104206E+04   0.145238E+02   0.000000E+00  -0.105658E+04   0.211317E+04
   0.302158E+02   0.105231E+02  -0.227624E-01  -0.232115E+01   0.824487E+00  -0.825076E+01   0.284357E+02   0.207013E+01   0.679659E+01  -0.518637E+01  -0.118721E+01  -0.164578E+01   0.356471E-01   0.733564E-03   0.195057E-01   0.211494E-01   0.503459E-02  -0.104459E+04   0.137784E+02   0.000000E+00  -0.105837E+04   0.211674E+04
   0.301402E+02   0.107658E+02  -0.227624E-01  -0.337926E+01  -0.622380E+00  -0.795265E+01   0.278361E+02   0.193618E+01   0.387937E+01  -0.581405E+01   0.911915E+00  -0.341594E+01   0.407408E-01   0.781230E-02   0.140459E-01   0.132220E-01   0.261382E-03  -0.104294E+04   0.148865E+02   0.000000E+00  -0.105783E+04   0.211565E+04
   0.300918E+02   0.105046E+02   0.149054E+00  -0.337926E+01   0.288299E-01  -0.790833E+01   0.282721E+02   0.333553E+01   0.534622E+01  -0.299494E+01   0.106584E+01  -0.450670E+01   0.393754E-01   0.154577E-01   0.108537E-01   0.156491E-01   0.206451E-01  -0.104489E+04   0.121601E+02   0.000000E+00  -0.105705E+04   0.211410E+04
   0.302876E+02   0.102598E+02  -0.644906E+00  -0.379327E+01  -0.336837E+00  -0.790833E+01   0.288839E+02   0.349179E+01   0.500556E+01  -0.243376E+01  -0.429904E+00  -0.855149E+00   0.440159E-01   0.132683E-01   0.406285E-04   0.310035E-02   0.678132E-03  -0.104416E+04   0.167119E+02   0.000000E+00  -0.106087E+04   0.212174E+04
   0.302504E+02   0.102540E+02   0.590681E+00  -0.340535E+01   0.760710E+00  -0.808692E+01   0.282892E+02   0.313241E+01   0.358749E+01  -0.243642E+01  -0.786505E+00  -0.268769E+01   0.337802E-01   0.942883E-02   0.708671E-02   0.498268E-02   0.213249E-02  -0.104005E+04   0.160576E+02   0.000000E+00  -0.105611E+04   0.211222E+04
   0.305339E+02   0.105348E+02   0.256017E+00  -0.356111E+01   0.773105E+00  -0.808692E+01   0.278943E+02   0.368238E+01   0.231610E+01  -0.148513E+01   0.951581E+00  -0.892384E+00   0.361854E-01   0.775403E-02   0.921014E-02   0.215125E-01   0.432371E-02  -0.104464E+04   0.141406E+02   0.000000E+00  -0.105878E+04   0.211756E+04
   0.305499E+02   0.104511E+02  -0.874754E-01  -0.386845E+01   0.656495E+00  -0.808692E+01   0.273041E+02   0.368238E+01   0.477465E+01  -0.106737E+01  -0.272113E+00  -0.251978E+00   0.382858E-01   0.111458E-01   0.307221E-01   0.148883E-02   0.601286E-02  -0.104748E+04   0.134837E+02   0.000000E+00  -0.106096E+04   0.212193E+04
