Kmin_MR_a0    Kmin_MR_a1    Kmin_MR_a2    Kmin_MR_a3    Kmin_MR_a4    Kmin_MR_a5    Kmin_MR_a6    Kmin_MR_a7    Kmin_TR_a0    Kmin_TR_a1    Kmin_TR_a2    Kmin_TR_a3    Kmin_TR_a4    Kmin_TR_a5    Kmin_TR_a6    Kmin_TR_a7    Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.304981E+02  0.111720E+02  0.346335E+00 -0.812970E+00 -0.373659E+00 -0.410432E+01  0.118592E+01  0.614802E+01  0.274925E+02  0.267039E+01  0.313276E+01  0.904784E-01 -0.651127E+01  0.640156E+01 -0.556514E+01  0.773148E+01  0.189578E-01  0.159900E-01  0.326139E-01  0.597864E-02  0.364391E-01 -0.992314E+03
  0.304981E+02  0.111720E+02  0.319711E+00 -0.812970E+00 -0.373659E+00 -0.410432E+01  0.118592E+01  0.614802E+01  0.274925E+02  0.267039E+01  0.313276E+01  0.904784E-01 -0.651127E+01  0.640156E+01 -0.556514E+01  0.773148E+01  0.189578E-01  0.200264E-01  0.326139E-01  0.106770E-02  0.263215E-01 -0.991241E+03
  0.304981E+02  0.111720E+02  0.319711E+00 -0.812970E+00 -0.777973E+00 -0.344426E+01  0.118592E+01  0.614802E+01  0.274925E+02  0.267039E+01  0.313276E+01  0.904784E-01 -0.651127E+01  0.640156E+01 -0.556514E+01  0.773148E+01  0.189578E-01  0.227260E-01  0.326139E-01  0.106770E-02  0.263215E-01 -0.992413E+03
  0.304981E+02  0.114783E+02  0.319711E+00 -0.812970E+00 -0.777973E+00 -0.344426E+01  0.118592E+01  0.614802E+01  0.274925E+02  0.246080E+01  0.313276E+01  0.904784E-01 -0.651127E+01  0.640156E+01 -0.556514E+01  0.773148E+01  0.221076E-01  0.375567E-02  0.326139E-01  0.106770E-02  0.147886E-01 -0.989996E+03
  0.304648E+02  0.114783E+02  0.319711E+00 -0.812970E+00 -0.777973E+00 -0.344426E+01  0.118592E+01  0.614802E+01  0.274925E+02  0.246080E+01  0.313276E+01  0.904784E-01 -0.651127E+01  0.640156E+01 -0.556514E+01  0.773148E+01  0.221076E-01  0.375567E-02  0.326139E-01  0.106770E-02  0.140591E-01 -0.989843E+03
  0.303619E+02  0.114783E+02  0.319711E+00 -0.812970E+00 -0.777973E+00 -0.344426E+01  0.118592E+01  0.614802E+01  0.274925E+02  0.232113E+01  0.313276E+01  0.904784E-01 -0.651127E+01  0.640156E+01 -0.556514E+01  0.773148E+01  0.221076E-01  0.452347E-02  0.528325E-02  0.106770E-02  0.140591E-01 -0.989943E+03
  0.304502E+02  0.114783E+02  0.319711E+00 -0.853631E+00 -0.602037E+00 -0.344426E+01  0.118592E+01  0.614802E+01  0.274925E+02  0.232113E+01  0.313276E+01  0.118240E+00 -0.651127E+01  0.640156E+01 -0.556514E+01  0.773148E+01  0.221076E-01  0.452347E-02  0.528325E-02  0.106770E-02  0.324751E-02 -0.987322E+03
  0.304502E+02  0.114783E+02  0.319711E+00 -0.853631E+00 -0.602037E+00 -0.344426E+01  0.118592E+01  0.614802E+01  0.272026E+02  0.232113E+01  0.313276E+01  0.118240E+00 -0.651127E+01  0.640156E+01 -0.556514E+01  0.773148E+01  0.221076E-01  0.452347E-02  0.528325E-02  0.106770E-02  0.324751E-02 -0.987884E+03
  0.304502E+02  0.114783E+02  0.319711E+00 -0.853631E+00 -0.779110E+00 -0.344426E+01  0.118592E+01  0.614802E+01  0.272026E+02  0.232113E+01  0.313276E+01  0.118240E+00 -0.639887E+01  0.640156E+01 -0.556514E+01  0.773148E+01  0.221076E-01  0.452347E-02  0.528325E-02  0.106770E-02  0.205555E-02 -0.987195E+03
  0.304502E+02  0.114783E+02  0.319711E+00 -0.853631E+00 -0.779110E+00 -0.307604E+01  0.118592E+01  0.624755E+01  0.272026E+02  0.232113E+01  0.313276E+01  0.313322E+00 -0.639887E+01  0.630866E+01 -0.556514E+01  0.773148E+01  0.236640E-01  0.452347E-02  0.528325E-02  0.106770E-02  0.205555E-02 -0.988697E+03
  0.304502E+02  0.114783E+02  0.319711E+00 -0.853631E+00 -0.868496E+00 -0.307604E+01  0.118592E+01  0.624755E+01  0.272026E+02  0.232113E+01  0.313276E+01  0.313322E+00 -0.639887E+01  0.630866E+01 -0.556514E+01  0.773148E+01  0.236640E-01  0.452347E-02  0.528325E-02  0.104715E-01  0.205555E-02 -0.989658E+03
  0.304502E+02  0.114783E+02  0.319711E+00 -0.853631E+00 -0.868496E+00 -0.307604E+01  0.118592E+01  0.589416E+01  0.272026E+02  0.232113E+01  0.313276E+01  0.313322E+00 -0.639887E+01  0.630866E+01 -0.556514E+01  0.773148E+01  0.236640E-01  0.470068E-02  0.528325E-02  0.982237E-02  0.205555E-02 -0.990006E+03
  0.304629E+02  0.113127E+02  0.319711E+00 -0.853631E+00 -0.868496E+00 -0.307604E+01  0.118592E+01  0.589416E+01  0.272026E+02  0.232113E+01  0.313276E+01  0.313322E+00 -0.639887E+01  0.630866E+01 -0.556514E+01  0.773148E+01  0.236640E-01  0.470068E-02  0.528325E-02  0.982237E-02  0.205555E-02 -0.990298E+03
  0.304629E+02  0.113127E+02  0.319711E+00 -0.853631E+00 -0.868496E+00 -0.307604E+01  0.118592E+01  0.589416E+01  0.270501E+02  0.232113E+01  0.320629E+01  0.313322E+00 -0.639887E+01  0.630866E+01 -0.556514E+01  0.773148E+01  0.236640E-01  0.848005E-02  0.528325E-02  0.982237E-02  0.205555E-02 -0.990843E+03
  0.304629E+02  0.113127E+02  0.319711E+00 -0.853631E+00 -0.868496E+00 -0.357554E+01  0.118592E+01  0.597515E+01  0.270501E+02  0.232113E+01  0.320629E+01  0.313322E+00 -0.639887E+01  0.630866E+01 -0.556514E+01  0.776539E+01  0.182573E-01  0.848005E-02  0.528325E-02  0.982237E-02  0.205555E-02 -0.988203E+03
  0.306363E+02  0.113127E+02  0.319711E+00 -0.853631E+00 -0.868496E+00 -0.357554E+01  0.438241E+00  0.597515E+01  0.270501E+02  0.232113E+01  0.320629E+01  0.313322E+00 -0.639887E+01  0.630866E+01 -0.556514E+01  0.776539E+01  0.182573E-01  0.812412E-02  0.287120E-01  0.901893E-02  0.205555E-02 -0.994222E+03
  0.306363E+02  0.113127E+02  0.319711E+00 -0.853631E+00 -0.868496E+00 -0.357554E+01  0.438241E+00  0.597515E+01  0.270501E+02  0.232113E+01  0.320629E+01  0.313322E+00 -0.639887E+01  0.630866E+01 -0.556514E+01  0.776539E+01  0.225620E-01  0.218041E-01  0.790740E-02  0.901893E-02  0.205555E-02 -0.993197E+03
  0.306473E+02  0.113127E+02  0.319711E+00 -0.115048E+01 -0.868496E+00 -0.390673E+01  0.964347E+00  0.597515E+01  0.270501E+02  0.232113E+01  0.320629E+01  0.313322E+00 -0.639887E+01  0.630866E+01 -0.556514E+01  0.776539E+01  0.212694E-01  0.885288E-02  0.135436E-01  0.166078E-01  0.205555E-02 -0.991772E+03
  0.306473E+02  0.113127E+02  0.319711E+00 -0.115048E+01 -0.868496E+00 -0.401073E+01  0.964347E+00  0.597515E+01  0.270501E+02  0.232113E+01  0.320629E+01  0.313322E+00 -0.639887E+01  0.630866E+01 -0.556514E+01  0.776539E+01  0.211364E-01  0.885288E-02  0.135436E-01  0.816340E-03  0.205555E-02 -0.990055E+03
  0.306473E+02  0.113127E+02  0.319711E+00 -0.741286E+00 -0.868496E+00 -0.401073E+01  0.964347E+00  0.597515E+01  0.270501E+02  0.232113E+01  0.320629E+01  0.313322E+00 -0.639887E+01  0.630866E+01 -0.556514E+01  0.776539E+01  0.211364E-01  0.120756E-01  0.135436E-01  0.816340E-03  0.205555E-02 -0.991108E+03
  0.306473E+02  0.113127E+02  0.319711E+00 -0.741286E+00 -0.868496E+00 -0.401073E+01  0.964347E+00  0.628529E+01  0.270501E+02  0.232113E+01  0.320629E+01  0.313322E+00 -0.639887E+01  0.630866E+01 -0.556514E+01  0.776539E+01  0.211364E-01  0.120756E-01  0.135436E-01  0.794449E-02  0.205555E-02 -0.991388E+03
  0.306473E+02  0.113127E+02  0.319711E+00 -0.741286E+00 -0.868496E+00 -0.430839E+01  0.123502E+01  0.628529E+01  0.270501E+02  0.232113E+01  0.320629E+01  0.313322E+00 -0.639887E+01  0.630866E+01 -0.556514E+01  0.776539E+01  0.200559E-01  0.212842E-02  0.147871E-01  0.354905E-01  0.205555E-02 -0.994028E+03
  0.306473E+02  0.113127E+02  0.319711E+00 -0.741286E+00 -0.868496E+00 -0.430839E+01  0.123502E+01  0.628529E+01  0.270501E+02  0.232113E+01  0.320629E+01  0.313322E+00 -0.639887E+01  0.630866E+01 -0.556514E+01  0.776539E+01  0.200559E-01  0.725677E-03  0.147871E-01  0.354905E-01  0.205555E-02 -0.993888E+03
  0.306473E+02  0.113127E+02  0.411591E+00 -0.741286E+00 -0.868496E+00 -0.430839E+01  0.758352E+00  0.604264E+01  0.270501E+02  0.232113E+01  0.320629E+01  0.313322E+00 -0.639887E+01  0.630866E+01 -0.556514E+01  0.776539E+01  0.200559E-01  0.725677E-03  0.147871E-01  0.354905E-01  0.741517E-02 -0.994682E+03
  0.306473E+02  0.114221E+02  0.407689E+00 -0.741286E+00 -0.868496E+00 -0.430839E+01  0.136725E+01  0.604264E+01  0.270501E+02  0.232113E+01  0.320629E+01  0.313322E+00 -0.639887E+01  0.635726E+01 -0.556514E+01  0.776539E+01  0.209542E-01  0.725677E-03  0.147871E-01  0.170165E-02  0.741517E-02 -0.990696E+03
  0.306473E+02  0.114221E+02  0.407689E+00 -0.551149E+00 -0.868496E+00 -0.430839E+01  0.136725E+01  0.604264E+01  0.270501E+02  0.232113E+01  0.320629E+01  0.313322E+00 -0.639887E+01  0.635726E+01 -0.556514E+01  0.776539E+01  0.198822E-01  0.725677E-03  0.147871E-01  0.170165E-02  0.741517E-02 -0.991686E+03
  0.306473E+02  0.114983E+02  0.189407E+00 -0.551149E+00 -0.868496E+00 -0.430839E+01  0.117688E+01  0.614829E+01  0.272950E+02  0.232113E+01  0.320629E+01  0.313322E+00 -0.639887E+01  0.635726E+01 -0.556514E+01  0.776539E+01  0.201206E-01  0.725677E-03  0.147871E-01  0.170165E-02  0.741517E-02 -0.991469E+03
  0.306473E+02  0.114983E+02  0.563517E+00 -0.551149E+00 -0.868496E+00 -0.430839E+01  0.117688E+01  0.708664E+01  0.272950E+02  0.243415E+01  0.320629E+01  0.313322E+00 -0.639887E+01  0.635726E+01 -0.556514E+01  0.776539E+01  0.232773E-01  0.725677E-03  0.126853E-01  0.170165E-02  0.100277E-02 -0.991554E+03
  0.306473E+02  0.114983E+02  0.563517E+00 -0.551149E+00 -0.691991E+00 -0.220935E+01  0.117688E+01  0.708664E+01  0.272950E+02  0.243415E+01  0.320629E+01  0.313322E+00 -0.635547E+01  0.635608E+01 -0.556514E+01  0.776539E+01  0.232773E-01  0.725677E-03  0.126853E-01  0.170165E-02  0.571963E-02 -0.992246E+03
  0.306473E+02  0.114983E+02  0.563517E+00 -0.663083E+00 -0.691991E+00 -0.220935E+01  0.117688E+01  0.849900E+01  0.272950E+02  0.243415E+01  0.320629E+01  0.313322E+00 -0.627171E+01  0.635608E+01 -0.556514E+01  0.776539E+01  0.229833E-01  0.725677E-03  0.677342E-02  0.170165E-02  0.571963E-02 -0.993721E+03
  0.306473E+02  0.112301E+02  0.563517E+00 -0.663083E+00 -0.691991E+00 -0.220935E+01  0.105856E+01  0.849900E+01  0.272950E+02  0.243415E+01  0.320629E+01  0.313322E+00 -0.627171E+01  0.635608E+01 -0.556514E+01  0.775925E+01  0.243554E-01  0.725677E-03  0.896361E-02  0.170165E-02  0.571963E-02 -0.994504E+03
  0.306473E+02  0.113977E+02  0.715249E+00 -0.663083E+00 -0.691991E+00 -0.288801E+01  0.105856E+01  0.849900E+01  0.272950E+02  0.243415E+01  0.320629E+01  0.313322E+00 -0.627171E+01  0.635608E+01 -0.556514E+01  0.775925E+01  0.227054E-01  0.725677E-03  0.121793E-01  0.170165E-02  0.571963E-02 -0.993132E+03
  0.306473E+02  0.113977E+02  0.715249E+00 -0.663083E+00 -0.691991E+00 -0.288801E+01  0.105856E+01  0.685458E+01  0.272950E+02  0.243415E+01  0.320629E+01  0.313322E+00 -0.627171E+01  0.635608E+01 -0.556514E+01  0.775925E+01  0.227054E-01  0.725677E-03  0.121793E-01  0.170165E-02  0.794355E-02 -0.992847E+03
  0.305972E+02  0.113769E+02  0.715249E+00 -0.663083E+00 -0.691991E+00 -0.288801E+01  0.105856E+01  0.685458E+01  0.272950E+02  0.243415E+01  0.320629E+01  0.313322E+00 -0.627171E+01  0.635608E+01 -0.563091E+01  0.775925E+01  0.252429E-01  0.725677E-03  0.121793E-01  0.170165E-02  0.794355E-02 -0.991748E+03
  0.305972E+02  0.113769E+02  0.715249E+00 -0.663083E+00 -0.187428E+00 -0.288801E+01  0.105856E+01  0.685458E+01  0.272950E+02  0.243415E+01  0.291303E+01  0.313322E+00 -0.627171E+01  0.635608E+01 -0.563091E+01  0.775925E+01  0.252429E-01  0.725677E-03  0.176429E-01  0.170165E-02  0.794355E-02 -0.995322E+03
  0.306882E+02  0.113769E+02  0.715249E+00 -0.665407E+00 -0.187428E+00 -0.246622E+01  0.105856E+01  0.685458E+01  0.272950E+02  0.243415E+01  0.291303E+01  0.313322E+00 -0.627171E+01  0.635608E+01 -0.563091E+01  0.775925E+01  0.219176E-01  0.725677E-03  0.176429E-01  0.170165E-02  0.944665E-02 -0.994681E+03
  0.306882E+02  0.113769E+02  0.715249E+00 -0.665407E+00 -0.187428E+00 -0.246622E+01  0.105856E+01  0.685458E+01  0.274010E+02  0.243415E+01  0.291303E+01  0.313322E+00 -0.627171E+01  0.639129E+01 -0.563091E+01  0.775925E+01  0.219176E-01  0.725677E-03  0.180689E-01  0.170165E-02  0.944665E-02 -0.992556E+03
  0.306882E+02  0.113769E+02  0.715249E+00 -0.665407E+00 -0.246465E-01 -0.246622E+01  0.250995E+01  0.685458E+01  0.274010E+02  0.243415E+01  0.291303E+01  0.313322E+00 -0.627171E+01  0.639129E+01 -0.563091E+01  0.775925E+01  0.219644E-01  0.725677E-03  0.180689E-01  0.828430E-02  0.454476E-02 -0.992676E+03
  0.306882E+02  0.113769E+02  0.715249E+00 -0.665407E+00 -0.246465E-01 -0.314880E+01  0.281391E+01  0.688489E+01  0.274010E+02  0.231611E+01  0.291303E+01  0.313322E+00 -0.621410E+01  0.639129E+01 -0.563091E+01  0.775925E+01  0.202374E-01  0.725677E-03  0.134324E-01  0.828430E-02  0.454476E-02 -0.992460E+03
  0.306158E+02  0.113769E+02  0.715249E+00 -0.665407E+00 -0.246465E-01 -0.314880E+01  0.281391E+01  0.726123E+01  0.274010E+02  0.231611E+01  0.291303E+01  0.313322E+00 -0.621410E+01  0.639129E+01 -0.563091E+01  0.775925E+01  0.245790E-01  0.270597E-02  0.164203E-02  0.828430E-02  0.454476E-02 -0.990715E+03
  0.304872E+02  0.113769E+02  0.715249E+00 -0.665407E+00  0.487001E-01 -0.314880E+01  0.281391E+01  0.726123E+01  0.274010E+02  0.231611E+01  0.291303E+01  0.313322E+00 -0.604726E+01  0.639129E+01 -0.563091E+01  0.775925E+01  0.214796E-01  0.142391E-01  0.164203E-02  0.656040E-02  0.454476E-02 -0.991954E+03
  0.304872E+02  0.113769E+02  0.397384E-02 -0.665407E+00  0.487001E-01 -0.314880E+01  0.147161E+01  0.726123E+01  0.274010E+02  0.231611E+01  0.291303E+01  0.313322E+00 -0.604726E+01  0.646710E+01 -0.563091E+01  0.731100E+01  0.214796E-01  0.142391E-01  0.164203E-02  0.656040E-02  0.421602E-02 -0.994259E+03
  0.304872E+02  0.113769E+02  0.397384E-02 -0.665407E+00  0.487001E-01 -0.350640E+01  0.147161E+01  0.644978E+01  0.274010E+02  0.231611E+01  0.291303E+01  0.313322E+00 -0.604726E+01  0.674465E+01 -0.563091E+01  0.731100E+01  0.222259E-01  0.114516E-01  0.139075E-02  0.304491E-02  0.421602E-02 -0.991084E+03
  0.305500E+02  0.113769E+02  0.397384E-02 -0.665407E+00  0.487001E-01 -0.389395E+01  0.100699E+01  0.644978E+01  0.274010E+02  0.227512E+01  0.291303E+01  0.313322E+00 -0.604726E+01  0.674465E+01 -0.563091E+01  0.731100E+01  0.222259E-01  0.114516E-01  0.139075E-02  0.304491E-02  0.421602E-02 -0.992971E+03
  0.305500E+02  0.113769E+02  0.625059E+00 -0.616438E+00  0.487001E-01 -0.346669E+01  0.816359E+00  0.644978E+01  0.274010E+02  0.227512E+01  0.288155E+01  0.313322E+00 -0.604726E+01  0.674465E+01 -0.563091E+01  0.731100E+01  0.222259E-01  0.114516E-01  0.139075E-02  0.869710E-02  0.421602E-02 -0.990754E+03
  0.305500E+02  0.113769E+02  0.625059E+00 -0.616438E+00  0.487001E-01 -0.346669E+01  0.206548E+01  0.644978E+01  0.274010E+02  0.222542E+01  0.250882E+01  0.313322E+00 -0.604726E+01  0.674465E+01 -0.563091E+01  0.731100E+01  0.240972E-01  0.506564E-02  0.139075E-02  0.869710E-02  0.421602E-02 -0.988631E+03
  0.305500E+02  0.113769E+02  0.625059E+00 -0.616438E+00  0.487001E-01 -0.346669E+01  0.206548E+01  0.644978E+01  0.274010E+02  0.222542E+01  0.250882E+01  0.313322E+00 -0.604726E+01  0.674465E+01 -0.563091E+01  0.729829E+01  0.182167E-01  0.506564E-02  0.677121E-02  0.484474E-02  0.421602E-02 -0.988340E+03
  0.305500E+02  0.113769E+02  0.625059E+00 -0.616438E+00  0.487001E-01 -0.346669E+01  0.206548E+01  0.639094E+01  0.274010E+02  0.222542E+01  0.250882E+01  0.313322E+00 -0.604726E+01  0.674465E+01 -0.563091E+01  0.729829E+01  0.182167E-01  0.506564E-02  0.677121E-02  0.162276E-01  0.421602E-02 -0.989351E+03
  0.304554E+02  0.113769E+02  0.625059E+00 -0.616438E+00  0.487001E-01 -0.342263E+01  0.206548E+01  0.639094E+01  0.274010E+02  0.222542E+01  0.250882E+01  0.313322E+00 -0.604726E+01  0.674465E+01 -0.563091E+01  0.729829E+01  0.225018E-01  0.506564E-02  0.677121E-02  0.159090E-01  0.514964E-02 -0.990820E+03
  0.304552E+02  0.113769E+02  0.625059E+00 -0.616438E+00  0.487001E-01 -0.302577E+01  0.206548E+01  0.639094E+01  0.274010E+02  0.222542E+01  0.250882E+01  0.313322E+00 -0.604726E+01  0.676281E+01 -0.563091E+01  0.729829E+01  0.225018E-01  0.759920E-02  0.677121E-02  0.284193E-01  0.143046E-02 -0.991914E+03
  0.304552E+02  0.113769E+02  0.625059E+00 -0.616438E+00  0.487001E-01 -0.302577E+01  0.206548E+01  0.595549E+01  0.274010E+02  0.222542E+01  0.271656E+01  0.313322E+00 -0.604726E+01  0.676281E+01 -0.563091E+01  0.729829E+01  0.163162E-01  0.759920E-02  0.642111E-02  0.420853E-01  0.140618E-01 -0.996840E+03
  0.304552E+02  0.113769E+02  0.270018E+00 -0.616438E+00  0.487001E-01 -0.302577E+01  0.206548E+01  0.595549E+01  0.274010E+02  0.222542E+01  0.271656E+01  0.556227E+00 -0.604726E+01  0.676281E+01 -0.563091E+01  0.729829E+01  0.163162E-01  0.759920E-02  0.642111E-02  0.420853E-01  0.112104E-01 -0.996484E+03
  0.304552E+02  0.113769E+02  0.270018E+00 -0.616438E+00  0.487001E-01 -0.302577E+01  0.206548E+01  0.595549E+01  0.274010E+02  0.199944E+01  0.271656E+01  0.556227E+00 -0.604726E+01  0.676281E+01 -0.563091E+01  0.729829E+01  0.192455E-01  0.759920E-02  0.642111E-02  0.302334E-01  0.348311E-01 -0.996788E+03
  0.304552E+02  0.113769E+02  0.726231E+00 -0.616438E+00  0.487001E-01 -0.302577E+01  0.206548E+01  0.595549E+01  0.274010E+02  0.201867E+01  0.272496E+01  0.556227E+00 -0.604726E+01  0.676281E+01 -0.563091E+01  0.757165E+01  0.192455E-01  0.759920E-02  0.642111E-02  0.161038E-01  0.269978E-01 -0.994834E+03
  0.304552E+02  0.113769E+02  0.726231E+00 -0.616438E+00  0.487001E-01 -0.302577E+01  0.206548E+01  0.595549E+01  0.274010E+02  0.201867E+01  0.272496E+01  0.556227E+00 -0.604726E+01  0.676281E+01 -0.563091E+01  0.757165E+01  0.192455E-01  0.759920E-02  0.642111E-02  0.161038E-01  0.159511E-01 -0.993730E+03
  0.304552E+02  0.113769E+02  0.726231E+00 -0.616438E+00  0.487001E-01 -0.302577E+01  0.206548E+01  0.595549E+01  0.274010E+02  0.201867E+01  0.272496E+01  0.556227E+00 -0.604726E+01  0.673043E+01 -0.551870E+01  0.757165E+01  0.212262E-01  0.759920E-02  0.642111E-02  0.161038E-01  0.159511E-01 -0.992380E+03
  0.304552E+02  0.113678E+02  0.721813E+00 -0.616438E+00  0.487001E-01 -0.302577E+01  0.206548E+01  0.595549E+01  0.274010E+02  0.201867E+01  0.272496E+01  0.556227E+00 -0.604726E+01  0.673043E+01 -0.551870E+01  0.757165E+01  0.190995E-01  0.759920E-02  0.192660E-02  0.512758E-02  0.159511E-01 -0.991098E+03
  0.304746E+02  0.113678E+02  0.721813E+00 -0.652650E+00  0.487001E-01 -0.366622E+01  0.206548E+01  0.595549E+01  0.274010E+02  0.201867E+01  0.272496E+01  0.575869E+00 -0.604726E+01  0.673043E+01 -0.551870E+01  0.757165E+01  0.200762E-01  0.113296E-02  0.192660E-02  0.512758E-02  0.802081E-02 -0.988462E+03
  0.304746E+02  0.113678E+02  0.721813E+00 -0.884524E+00  0.487001E-01 -0.357222E+01  0.206548E+01  0.595549E+01  0.274418E+02  0.201867E+01  0.272496E+01  0.575869E+00 -0.604726E+01  0.671850E+01 -0.551870E+01  0.757165E+01  0.219106E-01  0.180008E-01  0.192660E-02  0.512758E-02  0.802081E-02 -0.990484E+03
  0.305479E+02  0.113678E+02  0.721813E+00 -0.884524E+00  0.487001E-01 -0.370161E+01  0.173237E+01  0.595549E+01  0.274418E+02  0.201867E+01  0.272496E+01  0.575869E+00 -0.604726E+01  0.671850E+01 -0.551870E+01  0.757165E+01  0.219106E-01  0.961655E-02  0.192660E-02  0.512758E-02  0.802081E-02 -0.988844E+03
  0.305479E+02  0.113678E+02  0.721813E+00 -0.884524E+00  0.487001E-01 -0.370161E+01  0.283374E+01  0.595549E+01  0.273530E+02  0.201867E+01  0.272496E+01  0.575869E+00 -0.599609E+01  0.671850E+01 -0.551870E+01  0.757165E+01  0.219106E-01  0.897639E-02  0.192660E-02  0.781210E-03  0.504939E-02 -0.990362E+03
  0.305064E+02  0.113678E+02  0.721813E+00 -0.884524E+00  0.487001E-01 -0.370161E+01  0.283374E+01  0.595549E+01  0.273530E+02  0.201867E+01  0.272496E+01  0.575869E+00 -0.610548E+01  0.671850E+01 -0.551870E+01  0.757165E+01  0.219106E-01  0.223419E-01  0.378463E-01  0.781210E-03  0.504939E-02 -0.996279E+03
  0.305064E+02  0.113678E+02  0.721813E+00 -0.884524E+00  0.487001E-01 -0.370161E+01  0.283374E+01  0.551302E+01  0.273530E+02  0.201867E+01  0.272496E+01  0.517677E+00 -0.610548E+01  0.671850E+01 -0.551870E+01  0.757165E+01  0.244484E-01  0.223419E-01  0.259181E-01  0.781210E-03  0.504939E-02 -0.995208E+03
  0.305064E+02  0.112877E+02  0.811227E+00 -0.884524E+00  0.786350E-01 -0.411747E+01  0.224978E+01  0.551302E+01  0.273530E+02  0.201867E+01  0.272496E+01  0.517677E+00 -0.610548E+01  0.671850E+01 -0.541087E+01  0.757165E+01  0.249892E-01  0.130645E-01  0.355828E-01  0.781210E-03  0.504939E-02 -0.994402E+03
  0.305064E+02  0.112877E+02  0.811227E+00 -0.651530E+00  0.786350E-01 -0.411747E+01  0.224978E+01  0.551302E+01  0.273530E+02  0.201867E+01  0.272496E+01  0.517677E+00 -0.610548E+01  0.671850E+01 -0.541087E+01  0.757165E+01  0.258321E-01  0.115284E-01  0.314283E-01  0.781210E-03  0.180100E-03 -0.994537E+03
  0.305064E+02  0.112877E+02  0.811227E+00 -0.651530E+00  0.786350E-01 -0.411747E+01  0.224978E+01  0.551302E+01  0.273530E+02  0.226532E+01  0.285517E+01  0.517677E+00 -0.610548E+01  0.671850E+01 -0.541087E+01  0.757165E+01  0.244123E-01  0.258090E-01  0.193000E-01  0.781210E-03  0.180100E-03 -0.992394E+03
  0.305064E+02  0.112877E+02  0.811227E+00 -0.651530E+00  0.786350E-01 -0.424792E+01  0.224978E+01  0.551302E+01  0.273530E+02  0.218948E+01  0.285517E+01  0.517677E+00 -0.610548E+01  0.671850E+01 -0.541087E+01  0.757165E+01  0.244123E-01  0.258090E-01  0.118167E-01  0.809504E-02  0.180100E-03 -0.993080E+03
  0.305064E+02  0.112877E+02  0.811227E+00 -0.651530E+00  0.786350E-01 -0.424792E+01  0.142454E+01  0.551302E+01  0.273530E+02  0.218948E+01  0.278411E+01  0.517677E+00 -0.610548E+01  0.671850E+01 -0.541087E+01  0.736111E+01  0.245158E-01  0.116052E-01  0.226478E-01  0.809504E-02  0.180100E-03 -0.993505E+03
  0.305064E+02  0.112877E+02  0.811227E+00 -0.651530E+00  0.372692E+00 -0.424792E+01  0.142454E+01  0.551302E+01  0.273530E+02  0.218948E+01  0.278411E+01  0.517677E+00 -0.610548E+01  0.671850E+01 -0.541087E+01  0.736111E+01  0.245158E-01  0.116052E-01  0.223232E-01  0.809504E-02  0.180100E-03 -0.993650E+03
  0.304344E+02  0.112877E+02  0.811227E+00 -0.651530E+00  0.372692E+00 -0.424792E+01  0.142454E+01  0.551302E+01  0.273530E+02  0.218948E+01  0.278411E+01  0.517677E+00 -0.610548E+01  0.671850E+01 -0.541087E+01  0.736111E+01  0.174339E-01  0.224564E-01  0.174852E-01  0.809504E-02  0.180100E-03 -0.995863E+03
  0.304344E+02  0.112877E+02  0.607607E+00 -0.651530E+00  0.408115E+00 -0.424792E+01  0.142454E+01  0.551302E+01  0.273530E+02  0.199102E+01  0.278411E+01  0.517677E+00 -0.620842E+01  0.686232E+01 -0.541190E+01  0.736111E+01  0.174339E-01  0.260583E-01  0.174852E-01  0.809504E-02  0.180100E-03 -0.997124E+03
