Kmin_MC_a0     Kmin_MC_a1     Kmin_MC_a2     Kmin_MC_a3     Kmin_MC_a4     Kmin_TR_a0     Kmin_TR_a1     Kmin_TR_a2     Kmin_TR_a3     Kmin_TR_a4     Q_mult_e1_n1   Q_mult_e1_n2   Q_mult_e2_n1   Q_mult_e2_n2   Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.321334E+02   0.115138E+02   0.740780E+00   0.455171E+00   0.281447E+00   0.348910E+02   0.212333E+01   0.300214E+01  -0.218211E+01  -0.464639E+01   0.105320E+01   0.114359E+01   0.116579E+01   0.123707E+01   0.520470E-01   0.115101E-02   0.122094E-02   0.225620E-01   0.599309E-02  -0.104274E+04   0.158364E+02   0.000000E+00  -0.105858E+04   0.211715E+04
   0.322522E+02   0.119313E+02  -0.567231E+00   0.331854E+00   0.279378E+00   0.334644E+02   0.261494E+01   0.119134E+01  -0.309380E+01  -0.167478E+01   0.106675E+01   0.116778E+01   0.112850E+01   0.125280E+01   0.448544E-01   0.615608E-02   0.525636E-03   0.227798E-01   0.205593E-02  -0.104549E+04   0.155554E+02   0.000000E+00  -0.106105E+04   0.212209E+04
   0.319757E+02   0.123887E+02   0.597974E+00   0.171538E-01   0.212974E+00   0.336702E+02   0.257179E+01   0.378517E+01  -0.239671E+01  -0.168804E+01   0.105258E+01   0.104589E+01   0.111907E+01   0.125280E+01   0.480141E-01   0.187595E-01   0.312393E-01   0.872971E-04   0.607450E-02  -0.104187E+04   0.145006E+02   0.000000E+00  -0.105637E+04   0.211274E+04
   0.319757E+02   0.115472E+02   0.604221E+00  -0.696140E+00   0.368911E+00   0.356658E+02   0.257179E+01   0.217451E+01  -0.252166E+00   0.184726E+00   0.105285E+01   0.998762E+00   0.113010E+01   0.134815E+01   0.524111E-01   0.235313E-01   0.716630E-02   0.788387E-02   0.107229E-02  -0.104236E+04   0.141759E+02   0.000000E+00  -0.105654E+04   0.211307E+04
   0.319131E+02   0.117123E+02  -0.128881E+00   0.579312E+00   0.164296E+00   0.358893E+02   0.818981E+00   0.647371E+01  -0.470499E+01  -0.115083E+01   0.104786E+01   0.109123E+01   0.113852E+01   0.129139E+01   0.525456E-01   0.122847E-02   0.616189E-02   0.985726E-02   0.204467E-02  -0.104115E+04   0.169050E+02   0.000000E+00  -0.105806E+04   0.211611E+04
   0.316056E+02   0.116141E+02   0.629142E+00   0.100104E+01   0.185010E+00   0.324965E+02   0.245898E+01   0.407069E+01  -0.139292E+01  -0.115083E+01   0.104357E+01   0.100418E+01   0.113879E+01   0.122853E+01   0.484225E-01   0.188117E-04   0.283370E-02   0.135637E-01   0.270214E-01  -0.104133E+04   0.161745E+02   0.000000E+00  -0.105750E+04   0.211501E+04
   0.315201E+02   0.116453E+02   0.331202E+00   0.884233E+00  -0.130694E+00   0.334085E+02   0.201629E+01   0.356059E+01  -0.146501E+01  -0.229287E+01   0.103842E+01   0.127367E+01   0.114567E+01   0.122139E+01   0.495861E-01   0.188117E-04   0.255774E-03   0.135038E-02   0.147502E-03  -0.103828E+04   0.172411E+02   0.000000E+00  -0.105552E+04   0.211104E+04
   0.316080E+02   0.115722E+02   0.700007E+00   0.262691E+00  -0.401884E+00   0.340887E+02   0.217363E+01   0.445081E+01  -0.510742E+01  -0.630173E+00   0.103842E+01   0.109211E+01   0.113124E+01   0.125115E+01   0.470396E-01   0.188117E-04   0.157314E-01   0.127824E-02   0.200562E-02  -0.103796E+04   0.178489E+02   0.000000E+00  -0.105581E+04   0.211162E+04
   0.316080E+02   0.118541E+02   0.133616E+00   0.139773E+01  -0.185946E+00   0.336721E+02   0.226186E+01   0.533997E+01  -0.302159E+01  -0.427086E+01   0.104374E+01   0.101756E+01   0.113376E+01   0.123460E+01   0.513976E-01   0.268159E-01   0.210852E-01   0.883326E-03   0.112233E-01  -0.104522E+04   0.144425E+02   0.000000E+00  -0.105966E+04   0.211932E+04
   0.316080E+02   0.118541E+02   0.112013E+00  -0.927309E+00  -0.620917E+00   0.349692E+02   0.111719E+01   0.480114E+01  -0.288248E+01   0.460969E+00   0.104200E+01   0.979032E+00   0.111160E+01   0.133522E+01   0.489325E-01   0.116771E-01   0.842813E-02   0.135742E-02   0.739978E-02  -0.104351E+04   0.158086E+02   0.000000E+00  -0.105932E+04   0.211864E+04
   0.316668E+02   0.112896E+02  -0.846141E+00   0.359194E+00  -0.307723E+00   0.349365E+02   0.275534E+01   0.470314E+01  -0.485768E+01  -0.299707E+01   0.104592E+01   0.105116E+01   0.112844E+01   0.130740E+01   0.522387E-01   0.592702E-03   0.274967E-01   0.151758E-01   0.125781E-01  -0.104410E+04   0.133397E+02   0.000000E+00  -0.105744E+04   0.211488E+04
   0.315796E+02   0.114035E+02  -0.492410E+00  -0.139571E+00  -0.307723E+00   0.340554E+02   0.302863E+01   0.412507E+01  -0.188051E+01  -0.388580E+01   0.104592E+01   0.108524E+01   0.109327E+01   0.130740E+01   0.529337E-01   0.654595E-03   0.141277E-02   0.112911E-01   0.168867E-01  -0.104320E+04   0.160216E+02   0.000000E+00  -0.105922E+04   0.211844E+04
   0.314456E+02   0.117042E+02  -0.492410E+00   0.164290E+00  -0.307723E+00   0.335636E+02   0.325988E+01   0.340561E+01  -0.260443E+01  -0.388580E+01   0.103353E+01   0.100166E+01   0.110658E+01   0.124433E+01   0.466002E-01   0.499655E-03   0.106332E-01   0.180085E-01   0.148932E-01  -0.103990E+04   0.162407E+02   0.000000E+00  -0.105614E+04   0.211228E+04
   0.315673E+02   0.118301E+02   0.109317E+01   0.652815E+00   0.884542E+00   0.330502E+02   0.326290E+01   0.520936E+01  -0.181029E+01  -0.436144E+00   0.104084E+01   0.108709E+01   0.110729E+01   0.124433E+01   0.494225E-01   0.365803E-01   0.223633E-01   0.111834E-01   0.139465E-02  -0.104498E+04   0.130217E+02   0.000000E+00  -0.105800E+04   0.211600E+04
   0.315599E+02   0.119284E+02   0.297284E+00   0.611192E+00   0.904173E+00   0.340516E+02   0.259294E+01   0.341030E+01  -0.126618E+01  -0.348309E+01   0.103193E+01   0.114267E+01   0.110729E+01   0.133008E+01   0.436854E-01   0.384387E-02   0.177248E-01   0.202974E-01   0.205238E-01  -0.104567E+04   0.116382E+02   0.000000E+00  -0.105731E+04   0.211462E+04
   0.318013E+02   0.126075E+02   0.740327E+00   0.110057E+01  -0.735484E+00   0.347817E+02   0.409426E+01   0.239054E+01   0.592127E+00  -0.136430E+01   0.104354E+01   0.105267E+01   0.110729E+01   0.130831E+01   0.502456E-01   0.202956E-02   0.992562E-02   0.125061E-02   0.285060E-01  -0.104605E+04   0.149666E+02   0.000000E+00  -0.106102E+04   0.212203E+04
   0.318821E+02   0.121911E+02   0.345010E+00   0.438647E+00   0.154299E+00   0.345660E+02   0.420431E+01   0.713467E+00  -0.479439E+00  -0.232244E+01   0.104196E+01   0.100597E+01   0.110587E+01   0.134191E+01   0.452340E-01   0.202956E-02   0.218315E-01   0.103548E-01   0.332336E-01  -0.104315E+04   0.118514E+02   0.000000E+00  -0.105500E+04   0.211000E+04
   0.317910E+02   0.121751E+02   0.345010E+00   0.438647E+00   0.275162E+00   0.352339E+02   0.375079E+01   0.419216E+01  -0.453380E+01   0.230231E+01   0.103776E+01   0.105066E+01   0.111712E+01   0.134140E+01   0.475075E-01   0.301019E-02   0.431944E-02   0.148629E-01   0.616269E-01  -0.104859E+04   0.996486E+01   0.000000E+00  -0.105855E+04   0.211711E+04
   0.317636E+02   0.117236E+02   0.345010E+00   0.207037E+00   0.275162E+00   0.347630E+02   0.295981E+01   0.117021E+01  -0.108787E+01  -0.286675E+01   0.104443E+01   0.132698E+01   0.111157E+01   0.130946E+01   0.465286E-01   0.127589E-02   0.803667E-02   0.335142E-01   0.156391E-01  -0.104281E+04   0.911664E+01   0.000000E+00  -0.105193E+04   0.210385E+04
   0.318202E+02   0.114841E+02   0.297213E+00   0.207037E+00   0.210537E+00   0.342696E+02   0.378279E+01   0.315654E+01  -0.315228E+01  -0.639533E+00   0.104770E+01   0.889586E+00   0.113115E+01   0.127963E+01   0.539286E-01   0.440023E-02   0.539959E-03   0.777107E-02   0.371840E-03  -0.103747E+04   0.177553E+02   0.000000E+00  -0.105523E+04   0.211045E+04
   0.317625E+02   0.114841E+02  -0.397040E+00  -0.540239E+00   0.309877E+00   0.340136E+02   0.378279E+01   0.401443E+01  -0.960345E+00  -0.331506E+01   0.104770E+01   0.109381E+01   0.112443E+01   0.128351E+01   0.478819E-01   0.520264E-05   0.142919E-01   0.474961E-02   0.112667E-01  -0.103829E+04   0.161076E+02   0.000000E+00  -0.105440E+04   0.210880E+04
   0.319217E+02   0.119603E+02   0.773707E+00  -0.540239E+00   0.160866E+00   0.337201E+02   0.503944E+01   0.218378E+01  -0.207438E+00  -0.181216E+01   0.104780E+01   0.106942E+01   0.114019E+01   0.121880E+01   0.476454E-01   0.656116E-02   0.321392E-03   0.777137E-03   0.289966E-02  -0.104227E+04   0.193041E+02   0.000000E+00  -0.106157E+04   0.212315E+04
   0.319457E+02   0.119322E+02   0.244625E-01   0.312558E+00   0.160866E+00   0.333846E+02   0.291093E+01   0.539546E+01  -0.354716E+01  -0.434153E+01   0.105651E+01   0.865709E+00   0.112415E+01   0.122114E+01   0.503847E-01   0.767717E-02   0.284061E-02   0.160072E-01   0.168662E-01  -0.104313E+04   0.155172E+02   0.000000E+00  -0.105865E+04   0.211729E+04
   0.321316E+02   0.118581E+02   0.748952E+00   0.220770E+00   0.125394E+01   0.339207E+02   0.271873E+01   0.338377E+01  -0.343667E+01  -0.397794E+01   0.105085E+01   0.121681E+01   0.112291E+01   0.123007E+01   0.530820E-01   0.196366E-01   0.526038E-02   0.208269E-02   0.294514E-02  -0.104148E+04   0.155298E+02   0.000000E+00  -0.105701E+04   0.211402E+04
   0.323447E+02   0.116555E+02  -0.558935E-01   0.115897E+00   0.751562E+00   0.335896E+02   0.128695E+01   0.533703E+01  -0.362326E+01  -0.109574E+01   0.105368E+01   0.142155E+01   0.115105E+01   0.121493E+01   0.537088E-01   0.112076E-02   0.614491E-02   0.163818E-01   0.102309E-01  -0.104629E+04   0.106204E+02   0.000000E+00  -0.105691E+04   0.211382E+04
   0.323650E+02   0.119798E+02  -0.104123E-01   0.383208E+00  -0.104675E+01   0.332184E+02   0.146002E+01   0.349851E+01  -0.416825E+01  -0.250734E+00   0.106406E+01   0.959663E+00   0.116169E+01   0.121514E+01   0.517664E-01   0.159678E-01   0.138364E-01   0.278632E-03   0.227481E-02  -0.104129E+04   0.170547E+02   0.000000E+00  -0.105834E+04   0.211669E+04
   0.322082E+02   0.115197E+02  -0.171498E+00   0.623536E-01  -0.425126E+00   0.335414E+02   0.300493E+01   0.197317E+01  -0.262900E+01  -0.114988E+01   0.106396E+01   0.124123E+01   0.115204E+01   0.123456E+01   0.511483E-01   0.570413E-02   0.122953E-01   0.123913E-01   0.155197E-01  -0.104096E+04   0.129850E+02   0.000000E+00  -0.105395E+04   0.210789E+04
   0.320985E+02   0.118164E+02   0.541858E+00   0.120171E-01  -0.425126E+00   0.341189E+02   0.262181E+01   0.277988E+01  -0.284012E+01   0.345924E+00   0.104794E+01   0.127616E+01   0.114555E+01   0.125576E+01   0.515245E-01   0.803208E-03   0.820858E-02   0.380605E-01   0.207502E-01  -0.104393E+04   0.991927E+01   0.000000E+00  -0.105385E+04   0.210770E+04
   0.319393E+02   0.115316E+02   0.901577E+00   0.120171E-01   0.784039E+00   0.341189E+02   0.249845E+01   0.617787E+01  -0.196304E+01  -0.230382E+00   0.104983E+01   0.105789E+01   0.113850E+01   0.125576E+01   0.455818E-01   0.530798E-02   0.176800E-01   0.291860E-02   0.152217E-01  -0.104084E+04   0.156689E+02   0.000000E+00  -0.105651E+04   0.211302E+04
   0.320277E+02   0.116015E+02   0.441703E+00  -0.373099E+00   0.784039E+00   0.330221E+02   0.350913E+01   0.361755E+01  -0.124216E+01  -0.119635E+01   0.104572E+01   0.105037E+01   0.113071E+01   0.123975E+01   0.457699E-01   0.845700E-02   0.383538E-02   0.160178E-01   0.217063E-01  -0.104174E+04   0.152375E+02   0.000000E+00  -0.105698E+04   0.211395E+04
   0.317761E+02   0.117854E+02   0.441703E+00   0.402414E+00   0.784039E+00   0.334942E+02   0.350913E+01   0.470953E+01  -0.912428E+00  -0.235933E+01   0.104627E+01   0.108879E+01   0.112508E+01   0.124151E+01   0.460479E-01   0.126343E-01   0.391126E-02   0.537983E-03   0.219636E-02  -0.103633E+04   0.180643E+02   0.000000E+00  -0.105439E+04   0.210879E+04
   0.321312E+02   0.119325E+02   0.938051E+00   0.135950E+01   0.100226E+01   0.327664E+02   0.547918E+01   0.334625E+01  -0.138298E+01  -0.187121E+00   0.104627E+01   0.115594E+01   0.112623E+01   0.126730E+01   0.466136E-01   0.673326E-02   0.726681E-02   0.207779E-01   0.965487E-02  -0.104743E+04   0.143014E+02   0.000000E+00  -0.106173E+04   0.212346E+04
   0.320111E+02   0.126293E+02   0.844070E+00   0.234031E+00   0.197060E+00   0.339357E+02   0.476428E+01   0.252980E+01  -0.632648E+00   0.398174E+00   0.104441E+01   0.119673E+01   0.110611E+01   0.132024E+01   0.405698E-01   0.261512E-01   0.395587E-02   0.379596E-02   0.156552E-02  -0.104888E+04   0.137321E+02   0.000000E+00  -0.106261E+04   0.212522E+04
   0.318755E+02   0.122203E+02   0.917896E+00   0.150707E+01   0.169318E+00   0.340891E+02   0.393318E+01   0.566459E-01  -0.145008E+01  -0.151776E+01   0.104001E+01   0.102306E+01   0.111503E+01   0.132718E+01   0.500978E-01   0.126578E-02   0.661360E-02   0.267033E-02   0.399020E-02  -0.104114E+04   0.173456E+02   0.000000E+00  -0.105849E+04   0.211697E+04
   0.318350E+02   0.121628E+02   0.692494E+00   0.449032E+00   0.335994E+00   0.346203E+02   0.393318E+01   0.250355E+01  -0.108610E+01  -0.965216E+00   0.104719E+01   0.124135E+01   0.111503E+01   0.133533E+01   0.447996E-01   0.126578E-02   0.379388E-01   0.539133E-02   0.270384E-01  -0.104430E+04   0.891408E+01   0.000000E+00  -0.105321E+04   0.210643E+04
   0.319329E+02   0.118883E+02   0.146780E+00   0.782281E+00  -0.662080E+00   0.350011E+02   0.202129E+01   0.390451E+01  -0.310495E+01  -0.765999E+00   0.104586E+01   0.125688E+01   0.112732E+01   0.133533E+01   0.467352E-01   0.561366E-02   0.789224E-02   0.614675E-02   0.218650E-02  -0.104043E+04   0.134754E+02   0.000000E+00  -0.105391E+04   0.210781E+04
   0.319807E+02   0.120531E+02   0.550552E+00  -0.387606E+00  -0.132383E+00   0.363436E+02   0.308572E+01   0.390451E+01  -0.778759E+01   0.837282E-01   0.105565E+01   0.104626E+01   0.112094E+01   0.132160E+01   0.461437E-01   0.697818E-02   0.554081E-02   0.346582E-02   0.890400E-03  -0.104598E+04   0.169871E+02   0.000000E+00  -0.106297E+04   0.212593E+04
   0.322075E+02   0.118227E+02   0.365533E+00  -0.387606E+00   0.320925E+00   0.354428E+02   0.400818E+01   0.145607E+01  -0.242482E+01  -0.883656E+00   0.106302E+01   0.109900E+01   0.113322E+01   0.132507E+01   0.502587E-01   0.167019E-02   0.158812E-01   0.307708E-02   0.977583E-02  -0.103856E+04   0.149773E+02   0.000000E+00  -0.105354E+04   0.210707E+04
   0.325477E+02   0.118227E+02  -0.919191E+00  -0.147698E+00  -0.728052E+00   0.356128E+02   0.353039E+01   0.231968E+01  -0.210922E+01  -0.702032E+00   0.107238E+01   0.989898E+00   0.114903E+01   0.137538E+01   0.537649E-01   0.526376E-02   0.460095E-02   0.338890E-02   0.112583E-01  -0.104279E+04   0.146930E+02   0.000000E+00  -0.105748E+04   0.211497E+04
   0.322482E+02   0.112254E+02  -0.139164E+00  -0.103775E+01  -0.209606E+00   0.349153E+02   0.375498E+01   0.107555E+01  -0.154749E+01  -0.175069E+01   0.106677E+01   0.103801E+01   0.114903E+01   0.137538E+01   0.488230E-01   0.106765E-01   0.224760E-03   0.228100E-01   0.533489E-04  -0.104138E+04   0.136964E+02   0.000000E+00  -0.105508E+04   0.211015E+04
   0.322156E+02   0.110192E+02  -0.147295E+00  -0.103775E+01  -0.234602E+00   0.352439E+02   0.358795E+01   0.448155E+01  -0.154749E+01  -0.255589E+01   0.106677E+01   0.104965E+01   0.115445E+01   0.129926E+01   0.500771E-01   0.832726E-02   0.415454E-03   0.403841E-03   0.533489E-04  -0.103819E+04   0.177323E+02   0.000000E+00  -0.105592E+04   0.211184E+04
   0.324951E+02   0.109974E+02  -0.418282E+00  -0.164044E+00   0.684058E+00   0.353371E+02   0.991078E+00   0.338227E+01  -0.551607E+01  -0.844671E+00   0.107649E+01   0.998903E+00   0.116796E+01   0.133286E+01   0.506450E-01   0.458937E-02   0.303487E-02   0.217434E-01   0.264706E-03  -0.104397E+04   0.148720E+02   0.000000E+00  -0.105884E+04   0.211768E+04
   0.320875E+02   0.114283E+02   0.717529E+00   0.137774E+00  -0.234375E+00   0.342518E+02   0.410680E+01   0.165865E+01  -0.223770E+01  -0.844671E+00   0.105779E+01   0.113553E+01   0.115487E+01   0.132388E+01   0.466103E-01   0.953337E-02   0.444069E-02   0.986517E-02   0.264706E-03  -0.103856E+04   0.149990E+02   0.000000E+00  -0.105356E+04   0.210712E+04
   0.324122E+02   0.118427E+02   0.104786E+01   0.137774E+00   0.722466E+00   0.344021E+02   0.377486E+01   0.404293E+01  -0.223770E+01  -0.145347E+01   0.106385E+01   0.111619E+01   0.114651E+01   0.127402E+01   0.482131E-01   0.353376E-02   0.240095E-02   0.458699E-02   0.264706E-03  -0.103511E+04   0.176631E+02   0.000000E+00  -0.105277E+04   0.210555E+04
   0.322520E+02   0.115743E+02   0.770608E+00   0.137774E+00   0.663662E+00   0.339814E+02   0.307551E+01   0.106141E+01  -0.229902E+01  -0.827918E+00   0.106154E+01   0.103023E+01   0.115150E+01   0.127402E+01   0.511853E-01   0.396881E-03   0.628105E-02   0.559415E-04   0.106012E-01  -0.103644E+04   0.175989E+02   0.000000E+00  -0.105404E+04   0.210808E+04
   0.322639E+02   0.118731E+02   0.736854E+00  -0.548667E+00   0.210844E+01   0.355086E+02   0.306499E+01  -0.428366E+00  -0.254853E+01  -0.301850E+01   0.104885E+01   0.134382E+01   0.112283E+01   0.130441E+01   0.536094E-01   0.994823E-02   0.518989E-02   0.200782E-01   0.134338E-01  -0.105331E+04   0.968295E+01   0.000000E+00  -0.106299E+04   0.212599E+04
   0.318004E+02   0.116839E+02   0.943068E+00   0.166731E+00   0.492508E+00   0.355814E+02   0.328900E+01   0.318891E+01  -0.347321E+01   0.201405E+01   0.103552E+01   0.123130E+01   0.114955E+01   0.130467E+01   0.468924E-01   0.186623E-02   0.372755E-02   0.654973E-02   0.391101E-01  -0.104857E+04   0.114483E+02   0.000000E+00  -0.106002E+04   0.212004E+04
   0.319003E+02   0.118393E+02   0.110092E+01   0.228201E+00   0.148861E+01   0.343643E+02   0.509239E+01   0.397727E+01  -0.245035E+01  -0.450774E+01   0.104603E+01   0.120558E+01   0.113453E+01   0.130467E+01   0.519952E-01   0.787072E-02   0.888507E-03   0.237230E-02   0.706644E-03  -0.104246E+04   0.159653E+02   0.000000E+00  -0.105843E+04   0.211685E+04
   0.316809E+02   0.115027E+02   0.106675E+01   0.119943E+01   0.420693E+00   0.330323E+02   0.244081E+01   0.734206E-01  -0.104832E+01  -0.368832E+01   0.104735E+01   0.118349E+01   0.113453E+01   0.129785E+01   0.490021E-01   0.202711E-02   0.162667E-01   0.100809E-01   0.206994E-01  -0.104748E+04   0.127251E+02   0.000000E+00  -0.106021E+04   0.212041E+04
   0.316809E+02   0.117296E+02   0.818717E+00   0.891170E+00   0.116195E+00   0.335115E+02   0.489399E+01   0.396245E+01  -0.193968E+01   0.331115E-01   0.104549E+01   0.112150E+01   0.113200E+01   0.125855E+01   0.491257E-01   0.121358E-01   0.131086E-01   0.127899E-02   0.881934E-02  -0.104024E+04   0.157388E+02   0.000000E+00  -0.105598E+04   0.211196E+04
   0.317560E+02   0.111728E+02   0.475765E+00   0.862750E-02   0.143658E+01   0.353580E+02   0.319023E+01   0.529062E+01  -0.280067E+01   0.539224E+00   0.104413E+01   0.120676E+01   0.113114E+01   0.131186E+01   0.485529E-01   0.261907E-02   0.458488E-02   0.346392E-02   0.408113E-02  -0.103992E+04   0.155519E+02   0.000000E+00  -0.105547E+04   0.211094E+04
   0.319279E+02   0.114495E+02   0.150872E+00  -0.608848E+00   0.606421E+00   0.342991E+02   0.260456E+01   0.284439E+01   0.169780E+01  -0.472291E+01   0.104706E+01   0.121907E+01   0.113114E+01   0.129630E+01   0.508054E-01   0.157490E-01   0.351185E-02   0.197907E-03   0.647900E-02  -0.104184E+04   0.145404E+02   0.000000E+00  -0.105638E+04   0.211276E+04
   0.319279E+02   0.113253E+02  -0.195843E+00  -0.424475E+00  -0.645186E+00   0.364291E+02   0.220418E+01   0.369194E+01  -0.314449E+01  -0.277808E+01   0.104706E+01   0.111319E+01   0.113804E+01   0.137005E+01   0.521543E-01   0.305542E-02   0.163817E-01   0.414474E-01   0.861256E-02  -0.104524E+04   0.993508E+01   0.000000E+00  -0.105518E+04   0.211035E+04
   0.318198E+02   0.109888E+02  -0.174000E+00  -0.796449E+00  -0.622018E+00   0.350653E+02   0.473295E+01   0.352693E+01  -0.151134E+01  -0.404462E+00   0.104620E+01   0.119761E+01   0.114388E+01   0.131235E+01   0.467315E-01   0.776937E-03   0.260765E-02   0.437086E-01   0.381773E-02  -0.104350E+04   0.119067E+02   0.000000E+00  -0.105541E+04   0.211081E+04
   0.318198E+02   0.115342E+02   0.775446E+00   0.382288E+00   0.180662E+01   0.351356E+02   0.288340E+01   0.291687E+01  -0.248056E+01  -0.261310E+01   0.104100E+01   0.988984E+00   0.110098E+01   0.135335E+01   0.498734E-01   0.136668E-01   0.165669E-02   0.119337E-01   0.102882E-01  -0.104286E+04   0.146454E+02   0.000000E+00  -0.105751E+04   0.211501E+04
   0.315851E+02   0.115707E+02   0.195339E+00   0.563261E-01  -0.860351E-01   0.342192E+02   0.449034E+01   0.484485E+00  -0.666559E+00  -0.190459E+01   0.104222E+01   0.106636E+01   0.110098E+01   0.130146E+01   0.493650E-01   0.165981E-01   0.202235E-02   0.405411E-02   0.152586E-01  -0.103939E+04   0.154708E+02   0.000000E+00  -0.105486E+04   0.210972E+04
